title,factuality_score
SPDEF,0.3386613
VEGFA,0.0109890
Atypical antipsychotic,0.3386613
GPER1,0.3386613
NCOA3|ANIB1,0.3386613
Therapeutic procedure,0.0009990
response,0.0279720
Paravertebral anesthesia,0.0279720
"Psychotherapy, Multiple",0.3386613
Body Weight decreased,0.3386613
Collagen,0.3386613
Phosphatidylethanolamine N-Methyltransferase,0.3386613
Choline,0.3386613
HIF1A,0.3386613
Dietary fiber intake,0.3386613
PALB2,0.3386613
Atypical hyperplasia,0.0099900
PORPHOBILINOGEN SYNTHASE|ALAD,0.3386613
Death (finding),0.3386613
"Diabetes Mellitus, Non-Insulin-Dependent",0.3386613
TFF3,0.3386613
Neoadjuvant Therapy,0.3386613
Zinc,0.3386613
Lymph,0.3386613
CYP27A1,0.3386613
Dietary Component,0.3386613
synaptotagmin I|RELA|SYT1|GORASP1|WNK1,0.3386613
EPHB2|MAPK1,0.3386613
Interleukin-2,0.3386613
Granulocyte-Macrophage Colony-Stimulating Factor|CSF2|LAMC2,0.0279720
POU5F1,0.3386613
Stromal Cell-Derived Factor 1,0.0279720
WBP2,0.3386613
PITX2,0.3386613
O-GlcNAc transferase,0.0279720
GAS5,0.3386613
GGN,0.3386613
recessive allele,0.3386613
Habits,0.3386613
EREG|ESR1,0.0099900
C3|ERVK-2,0.0109890
Cell Cycle,0.3386613
Sun Exposure,0.3386613
high-dose chemotherapy,0.3386613
racial differences,0.3386613
Histologic type,0.3386613
ARHGAP9,0.3386613
Compete,0.0019980
cell motility,0.3386613
Alcoholic Beverages,0.3386613
health-related beliefs,0.3386613
Lean body mass,0.0279720
Beta Carotene,0.3386613
BNIP3,0.0109890
"Endometriosis, site unspecified",0.3386613
Physical activity,0.0099900
leptin receptor|LEPR,0.3386613
Behavior showing increased motor activity,0.3386613
PRKD1,0.0099900
CD55|TCN2,0.3386613
Waist circumference,0.3386613
Diagnostic Neoplasm Staging,0.3386613
personal experience,0.3386613
Energy Metabolism,0.3386613
Sentinel Lymph Node Biopsy,0.0009990
Iron,0.3386613
DDT,0.3386613
Fiber,0.3386613
Free Radicals,0.3386613
Prolactin Receptor|PRLR,0.3386613
MUTYH,0.3386613
Beta-carotene intake,0.3386613
Duffy blood group phenotype,0.3386613
Sleep disturbances,0.3386613
[X]Unspecified osteoporosis with pathological fracture,0.3386613
Methylenetetrahydrofolate reductase (NADPH)|MTHFR,0.3386613
research outcome,0.3386613
Interstitial Collagenase|MMP1,0.3386613
APOBEC3A,0.3386613
SULT1A1|SULT1A2,0.3386613
Breast size,0.3386613
FTO,0.3386613
SOX2,0.3386613
Equine laminitis,0.3386613
aurora kinase,0.0279720
Insulin|INS,0.3386613
KIF4A,0.3386613
Hypersensitivity,0.3386613
Epithelial hyperplasia,0.3386613
resistin|RETN,0.3386613
Stress,0.3386613
CHD5,0.3386613
XRCC6,0.3386613
Fish intake,0.3386613
Inflammatory Response,0.3386613
TGFB2,0.3386613
"Receptor, Angiotensin, Type 1",0.3386613
Sentinel Lymph Node Biopsy,0.0109890
Environmental Tobacco Smoke,0.3386613
Expressed Sequence Tags,0.0109890
Hydroxymethylglutaryl-CoA Reductase Inhibitors,0.0009990
Red meat intake,0.3386613
KMT5A,0.3386613
Needle biopsy procedure,0.3386613
Cyclin-Dependent Kinase 10,0.3386613
cyclin D3|CCND3,0.3386613
Magnetic Resonance,0.3386613
Mass of body structure,0.3386613
Calcium Channel Blockers,0.3386613
Exposure to,0.3386613
Hydroxymethylglutaryl-CoA Reductase Inhibitors,0.0029970
Sentinel Lymph Node Biopsy,0.3386613
Red breast,0.0009990
"Iron, Dietary",0.3386613
Proteasome inhibitor,0.3386613
Trans Fats,0.3386613
Body mass index procedure,0.3386613
DANCR,0.3386613
CYP1B1,0.3386613
Primary idiopathic dilated cardiomyopathy,0.3386613
Physiological stress,0.3386613
SNHG7,0.3386613
Biopsy,0.0099900
PLK1,0.3386613
Red meat,0.0099900
Digital mammography,0.0109890
CUL4B,0.3386613
Insulin,0.3386613
SCUBE2,0.3386613
Electromagnetic Energy,0.3386613
"Radiotherapy, Adjuvant",0.3386613
ginsenoside M1,0.3386613
Spermine Synthase|SMS,0.3386613
KDM5B,0.3386613
Prognosis good,0.0029970
Combined Modality Therapy,0.3386613
YAP1,0.3386613
Procedure findings:Finding:Point in time:^Patient:Narrative,0.3386613
Chemotherapy Regimen,0.3386613
Low absolute lymphocyte count,0.3386613
Breast-Conserving Surgery,0.3386613
Menopause Status,0.3386613
Exogenous Factors,0.3386613
Reproductive History,0.0089910
beta catenin,0.0279720
CHEK2,0.3386613
Vaccines,0.3386613
Hypersensitivity,0.0189810
Diagnosis,0.3386613
Calcium-Sensing Receptor,0.3386613
tissue-factor-pathway inhibitor 2|TFPI2,0.3386613
neoplasm-associated factor,0.3386613
Signs and Symptoms,0.3386613
Subjective:Finding:Point in time:^Patient:Narrative,0.3386613
Muscle Strength,0.0000000
Mammographic Breast Density,0.3386613
Physical Inactivity,0.3386613
Pharmacotherapy,0.0189810
Increased risk,0.3386613
YES1,0.0189810
interleukin-10,0.3386613
Pathologic Response,0.0189810
Finding of body mass index,0.3386613
Fibrin fragment D,0.3386613
Late Relapse,0.3386613
risk factors,0.3386613
TNF wt Allele,0.3386613
magnesium,0.3386613
Biological Markers,0.3386613
Screening procedure,0.3386613
Excessive dietary caloric intake,0.3386613
Biological Response Modifiers,0.3386613
Trichorhinophalangeal dysplasia type I,0.0279720
Uptake,0.3386613
Procedure findings:Finding:Point in time:^Patient:Narrative,0.0000000
"Chemotherapy, Adjuvant",0.0000000
Oils,0.0189810
Moderate risk,0.3386613
Thymidylate Synthase,0.3386613
Hypoxia-Inducible Factor 1,0.3386613
Biological Neural Networks,0.0279720
High Level,0.3386613
Elasticity Imaging Techniques,0.3386613
Magnetic Resonance Imaging,0.0189810
hereditary factors,0.3386613
Risk Scores,0.3386613
Bilateral mastectomy,0.0029970
Neoadjuvant Chemotherapy,0.0089910
Leisure physical activity,0.3386613
calcium,0.3386613
Calcium intake,0.3386613
Hypoxia,0.0189810
hydroxyl group,0.3386613
COVID-19,0.3386613
Body mass index procedure,0.0000000
Prognostic Factors,0.3386613
ENTPD1 wt Allele|ENTPD1,0.3386613
Adrenergic beta-Antagonists,0.3386613
Dynamic Contrast-Enhanced Magnetic Resonance Imaging,0.3386613
receptor operated channel,0.3386613
Hydroxymethylglutaryl-CoA reductase,0.0089910
Xenograft procedure,0.0000000
Hepatocyte Nuclear Factor 3-alpha|FOXA1,0.3386613
Diagnosis,0.0109890
Stress,0.0029970
Transcript,0.0189810
TLR1,0.0189810
Endoplasmic Reticulum Stress,0.3386613
COVID-19,0.0279720
EHD1 wt Allele,0.3386613
Fiber intake,0.3386613
New Diagnosis Procedure,0.3386613
high weight,0.3386613
High residue diet,0.3386613
Pathologic Complete Response,0.0189810
CARD.RISK,0.0089910
Autophagy,0.0189810
Vital activity,0.3386613
Ultrasound scan finding,0.3386613
Life Expectancy Less than Five Years,0.3386613
Screening mammography,0.0000000
Neoadjuvant Chemotherapy,0.3386613
Keratin-19,0.3386613
cisplatin,0.0189810
Score,0.3386613
interleukin-6,0.3386613
iron,0.3386613
Magnetic Field Therapy,0.3386613
Hypersensitivity,0.0089910
Biological Response Modifiers,0.0189810
Frailty,0.0000000
Dietary Habits,0.3386613
dietary fiber intake,0.3386613
Neoadjuvant Chemotherapy,0.0189810
Post-mastectomy radiotherapy,0.3386613
Nicotinamide Phosphoribosyltransferase,0.3386613
si-wu-tang,0.3386613
gamma-Secretase,0.3386613
Aurora Kinase A,0.3386613
Sleep,0.3386613
Mammographic Breast Density,0.0089910
Saturated fat,0.3386613
ESR1,0.3386613
DNMT1,0.3386613
pigment epithelium-derived factor,0.0029970
Screening procedure,0.0000000
Life Expectancy Less than Five Years,0.0109890
tiliroside,0.0189810
Programmed cell death ligand 1,0.3386613
Hypoxia Inducible Factor Family,0.3386613
genistein,0.0189810
choline,0.3386613
AXL,0.0189810
beta-arrestin 1,0.3386613
green tea extract,0.3386613
Biological Factors,0.3386613
dietary fat intake,0.3386613
toosendanin,0.0189810
clinical aspects,0.3386613
collagen,0.3386613
Immune checkpoint inhibitor therapy,0.3386613
Life Expectancy Less than Ten Years,0.3386613
Biological Markers,0.0029970
Inhibitor,0.3386613
zinc,0.3386613
Ferritin Light Chain,0.3386613
beta catenin,0.0029970
ketamine,0.0189810
Phosphates,0.0189810
Vacuum assisted biopsy,0.3386613
hydroxypropylbetadex (0.58-0.68 MS),0.0189810
"Stress, Psychological",0.3386613
Low Level,0.0049950
Proliferative vitreoretinopathy,0.0189810
Complementary therapies,0.3386613
clinical aspects,0.0089910
icariin,0.0189810
Personal status - Adopted,0.3386613
Ubiquitin,0.3386613
Clinical Significance,0.0109890
ABCB1,0.3386613
Performance,0.0189810
baicalein,0.0189810
thiostrepton,0.0189810
Personal Behavior,0.3386613
Nitric Oxide Synthase Type II,0.0279720
FAS,0.3386613
PAK1|PKN1,0.3386613
Interleukin-17,0.3386613
ethnic differences,0.3386613
nitidine chloride,0.3386613
PSMB6|YY1|DLL1,0.3386613
IQGAP1,0.3386613
Neuromedin U|NMU,0.3386613
Leisure Time,0.3386613
Thymidylate Synthase,0.0000000
estrone sulfate,0.3386613
Glutamate Carboxypeptidase II,0.3386613
KISS1,0.3386613
KLF5,0.3386613
Sodium Selenite,0.3386613
1-Phosphatidylinositol 4-Kinase,0.3386613
Interleukin 4 Receptor,0.3386613
gamma-secretase,0.3386613
chromosome 17q,0.3386613
Milk intake,0.3386613
Menstrual cycle,0.3386613
Circadian Rhythms,0.3386613
retinol acetate,0.3386613
Selenium intake,0.3386613
retinyl methyl ether,0.3386613
inhibitors,0.0109890
"Puberty, Female",0.3386613
Somatotropin,0.3386613
No past history,0.3386613
Molecular Abnormality,0.3386613
Biopsy,0.3386613
Reproductive History,0.0099900
Aromatic Amines,0.3386613
Absolute Alcohol,0.0049950
Polyunsaturated fat intake,0.3386613
TAG 12,0.3386613
Term pregnancy,0.3386613
Alkaline Phosphatase,0.3386613
Advance,0.0000000
Height / growth measure,0.3386613
Testicular Neoplasms,0.3386613
Visual impairment,0.3386613
Magnetic Resonance Spectroscopy,0.3386613
Vegetable Oils,0.3386613
6-pyruvoyltetrahydropterin synthase|SLC25A3|REG1A|PTPRU,0.3386613
Mean blood pressure,0.3386613
NAT2,0.3386613
Ultraviolet Rays,0.3386613
estriol 3-sulfate,0.0279720
"Stress, acute",0.3386613
ESRRA,0.3386613
Therapeutic procedure,0.0109890
Cysteine,0.3386613
Female genital tract problem,0.3386613
Embolism,0.3386613
Mass in breast,0.3386613
WNT7B,0.3386613
Therapeutic procedure,0.0019980
Androgen therapy,0.0279720
death receptor-4,0.3386613
Paroxysmal atrial tachycardia,0.3386613
Increase in blood pressure,0.3386613
AKR1C1,0.3386613
"Contraceptives, Oral",0.0279720
Dairy Products,0.3386613
Molecular Chaperones,0.3386613
Prolactin level,0.3386613
Molecular Target,0.3386613
Biopsy,0.0279720
Tetanus Vaccine,0.3386613
Biological Models,0.3386613
Lymph Node Involvement,0.0099900
gamma-Glutamyl Hydrolase,0.3386613
SIRT7,0.3386613
Tea intake,0.3386613
PARP1,0.3386613
Cortisol level,0.3386613
saturated fat,0.3386613
FANCA,0.3386613
Alpha tocopheryl succinate,0.0279720
estradiol-17 beta-glucuronide,0.0049950
Study models,0.3386613
Aging,0.3386613
PARP1|COL11A2,0.3386613
Sex Behavior,0.3386613
TWSG1,0.3386613
Double Strand Break Repair,0.3386613
Homeostasis,0.3386613
Cell physiology,0.3386613
Sphingosine-1-Phosphate Receptors,0.3386613
Microsatellite Repeats,0.3386613
FOXA1,0.3386613
"Calcium, Dietary",0.3386613
Calgranulin B|S100A9,0.3386613
patient family history,0.0039960
MS4A1|BBS9|IGKV7-3|SPANXB1,0.3386613
Very high,0.3386613
5-Methyltetrahydrofolate-Homocysteine S-Methyltransferase,0.3386613
PYRUVATE CARBOXYLASE|PC,0.3386613
Annexin A1|ANXA1,0.3386613
IL18,0.3386613
treatment method,0.3386613
betaine-homocysteine methyltransferase,0.3386613
IGF2BP2|IMMP2L|SPPL3,0.3386613
NEUROD1,0.3386613
KDM6A,0.3386613
Myosin Light Chain Kinase,0.3386613
Magnetic field,0.3386613
Treatment Protocols,0.0099900
sphingosine 1-phosphate,0.3386613
Birth length,0.3386613
molecular chaperone GRP78,0.3386613
MST1,0.3386613
EIF4G2,0.3386613
Monoclonal Antibodies,0.3386613
SYVN1,0.3386613
LIMK2,0.3386613
Does stand,0.3386613
extracellular signal-regulated kinase 3|MAPK6,0.3386613
PKM,0.3386613
RNF5,0.3386613
Alkaloids,0.3386613
MIR195,0.3386613
Heparitin Sulfate,0.0029970
Multiple Myeloma,0.3386613
Chicken Meat,0.3386613
S100A7,0.0109890
CD24,0.3386613
Measles-Mumps-Rubella Vaccine,0.3386613
Smoke,0.3386613
WWOX,0.0099900
polymorphic microsatellite markers,0.3386613
PSYCHIATRIC HISTORY,0.0099900
interleukin-23,0.3386613
adjuvant therapy,0.0019980
Ataxia Telangiectasia,0.3386613
alcohol effect,0.3386613
Female Homosexuality,0.3386613
delta-hexachlorocyclohexane,0.3386613
Cytochrome P-450 CYP1A1,0.3386613
checkpoint kinase 2,0.3386613
Plasminogen Activator Inhibitor 1,0.3386613
E2F3,0.3386613
Metric,0.3386613
response,0.0099900
NBN,0.3386613
HFE,0.3386613
Chemotherapy-Oncologic Procedure,0.0279720
Nipple discharge NOS,0.3386613
Physical activity,0.0000000
Depressive Symptoms,0.3386613
Common wart,0.3386613
LAPTM4B,0.3386613
Xenograft Model,0.3386613
Stress,0.0099900
Multiple alleles,0.3386613
Menopausal Status,0.0099900
Natural Products,0.3386613
Multiple Sclerosis,0.3386613
Animal fat,0.3386613
peroxiredoxin I|EREG|ESR1,0.3386613
Positive Lymph Node,0.3386613
Systemic Scleroderma,0.3386613
Life Style,0.3386613
ANLN,0.3386613
Perceived comfort level,0.3386613
FANCM,0.3386613
1-Phosphatidylinositol 3-Kinase|PI3,0.3386613
PARK7,0.3386613
Coronary Arteriosclerosis,0.3386613
KDM4A,0.3386613
Positive Finding,0.3386613
PGK1,0.3386613
MALAT1,0.3386613
SOX8,0.3386613
Phosphoric Monoester Hydrolases,0.3386613
ERBB2,0.3386613
cell motility,0.0099900
PIK3R1,0.3386613
VIRMA,0.3386613
Treatment Protocols,0.0279720
UDP-Glucuronosyltransferase 1A1|SLC45A2,0.3386613
small molecule,0.0279720
Pre-op diagnosis,0.0109890
HSPA5,0.3386613
Letter:Finding:Point in time:{Setting}:Document:{Provider},0.3386613
rosemary extract,0.0189810
socioeconomic differences,0.3386613
epigallocatechin gallate,0.0189810
Adriamycin,0.0189810
Microsatellite Instability,0.0189810
mica,0.0189810
"Chemotherapy, Adjuvant",0.0189810
inhibitors,0.0189810
Marital Status,0.0049950
SLCO6A1|GSTK1,0.3386613
interleukin-4,0.3386613
BET Inhibitor,0.3386613
Diagnostic Factor,0.3386613
Integrin alpha5,0.0189810
lovastatin,0.0189810
Account number:Identifier:Point in time:^Patient:Nominal,0.3386613
Therapeutic Effect,0.0000000
Diphosphonates,0.0000000
Diet high in saturated fats,0.3386613
Breast Imaging Reporting and Data System,0.3386613
Diagnosis,0.0049950
patient characteristics,0.3386613
Weight decreased,0.3386613
SOY ISOFLAVONES,0.3386613
paclitaxel,0.0189810
COVID-19,0.0000000
CCL5,0.3386613
Pain relief,0.0000000
Procedure findings:Finding:Point in time:^Patient:Narrative,0.0279720
Health behavior,0.0000000
Gamma-glutamyl transferase,0.3386613
paracrine,0.0189810
Pathologic Complete Response,0.3386613
sirolimus,0.3386613
Pyroptosis,0.0189810
ITGA2B wt Allele|ITGA2B,0.3386613
Body mass index procedure,0.0089910
Immunologic Adjuvants,0.0109890
Decreased translucency,0.0109890
Hypoxia-Inducible Factor 1,0.0189810
Resistance,0.3386613
AMACR wt Allele,0.0049950
endosulfine,0.0189810
Procedure findings:Finding:Point in time:^Patient:Narrative,0.0109890
Immune,0.3386613
"Sleep Apnea, Obstructive",0.3386613
HMMR,0.3386613
1 time,0.3386613
False Positive,0.3386613
"Antibodies, Bispecific",0.0189810
Basis,0.0189810
MIR191 wt Allele,0.3386613
Score,0.0000000
Transsexual (finding),0.0029970
Anabolism,0.0189810
water channel,0.3386613
Risk Scores,0.0029970
"neoisoliquiritin, (E)-isomer",0.3386613
Phosphotransferases,0.0189810
Cell Cycle Arrest,0.3386613
Treatment Protocols,0.0089910
Histone H3 Lysine 27,0.3386613
Low Level,0.3386613
ANTXR1 wt Allele|ATR,0.3386613
Mitophagy,0.0189810
Neoadjuvant Therapy,0.0000000
Marital Status,0.0189810
CARD.RISK,0.3386613
Luteolin,0.0189810
Magnetic Resonance Imaging,0.0279720
copper,0.3386613
Negative Surgical Margin,0.3386613
Agonist,0.3386613
16 alpha-hydroxyestrone,0.3386613
oxybenzone,0.0189810
polyphyllin D,0.0189810
Poly(ADP-ribose) Polymerase Inhibitors,0.3386613
Neoadjuvant Therapy,0.0089910
Ligands,0.0189810
CD69,0.3386613
Life Expectancy Less than Five Years,0.0089910
Biological Markers,0.0000000
Cell Survival,0.3386613
OLT1177,0.0189810
STMN1,0.0189810
Waist Circumference,0.3386613
Mammographic Breast Density,0.0000000
Ferroptosis,0.0189810
Rhythm,0.3386613
Mouse Model,0.3386613
Cell Death,0.3386613
idebenone,0.0189810
Poly(ADP-ribose) Polymerase Inhibitors,0.0189810
mitochondrial calcium uniporter,0.3386613
ononin,0.0189810
tanshinone II A,0.3386613
Insulin used,0.3386613
Cardiovascular morbidity,0.3386613
Interleukin-24,0.3386613
Combined Modality Therapy,0.0279720
Menstrual migraine,0.3386613
Whole Cell Vaccine,0.3386613
XBP1,0.3386613
TISSUE TRANSGLUTAMINASE,0.3386613
TLR3,0.3386613
[D]Nausea and vomiting NOS,0.3386613
JAG1,0.3386613
RUNX1|MECOM,0.3386613
Interleukin-8,0.3386613
Transferase,0.3386613
Quantitative Trait Loci,0.3386613
MRPS30,0.3386613
Extracellular Signal Regulated Kinases,0.3386613
Immunoglobulin G,0.3386613
Interleukin 7 Receptor|IL7R,0.3386613
BMPR1B,0.3386613
Magnetic Resonance Imaging,0.0109890
Metabolic Rates,0.3386613
Estrous Cycle,0.3386613
Irregular menstrual cycle NOS,0.3386613
"Pregnancy, Multiple",0.3386613
HSD17B4,0.3386613
Body mass index,0.0019980
Signal Pathways,0.0279720
Reconstructive Surgical Procedures,0.3386613
Cytologic finding,0.3386613
Collagen,0.0009990
activity level,0.3386613
Trans-Activators,0.3386613
Monoclonal Antibodies,0.0279720
beta-hexachlorocyclohexane,0.3386613
Gamma-glutamyl transferase,0.0279720
High income,0.3386613
New finding,0.3386613
tissue-factor-pathway inhibitor 2|PPP5C|TFPI2,0.3386613
regular physical activity,0.3386613
sodium-iodide symporter,0.3386613
Increased body mass index,0.3386613
Interstitial Collagenase,0.0099900
Chromosome abnormality,0.0099900
Saturated fat intake,0.3386613
Reproductive Behavior,0.3386613
Soy bean product,0.3386613
Angiogenic Switch,0.0279720
Decreased density,0.3386613
Granulocyte Colony-Stimulating Factor,0.3386613
pleiotrophin|PTN,0.3386613
anti-apoptosis,0.3386613
YBX1,0.3386613
Encounter due to puberty,0.3386613
SIPA1,0.3386613
PPAR gamma,0.3386613
Thrombolytic Therapy,0.3386613
MTNR1B,0.3386613
mTOR Inhibitor,0.3386613
Autoimmune thyroiditis,0.3386613
Interleukin-15,0.3386613
Cigarette smoke,0.3386613
Diabetes Mellitus,0.3386613
Magnesium,0.3386613
Calgranulin A|S100A8,0.3386613
Minisatellite Repeats,0.3386613
S100A1,0.3386613
Niacin intake,0.3386613
VEGFA,0.3386613
sphingosine kinase-1,0.3386613
Cyclin E,0.0099900
"Lupus Erythematosus, Systemic",0.3386613
SULF2,0.3386613
BVES,0.3386613
Complement 3,0.3386613
IGKV6D-21,0.3386613
Fertility,0.3386613
Diabetes,0.0009990
HOTAIR,0.3386613
Interleukin-1 beta,0.3386613
CD44,0.3386613
Brown rice,0.3386613
TGFBR1,0.0099900
Stem cell transplant,0.3386613
4-chlorophenyl methyl sulfide,0.0019980
ZEB1,0.3386613
Adverse effects,0.0099900
Test Result,0.3386613
Cigarette Smoking,0.0109890
Atypical lobular hyperplasia,0.0279720
personal responsibility,0.3386613
CTHRC1,0.3386613
Therapeutic regimen,0.0099900
Early Diagnosis,0.0099900
small molecule,0.0099900
SLCO1B1,0.3386613
ZNF365,0.3386613
Leg length,0.3386613
DDX5,0.3386613
Therapeutic procedure,0.0099900
Oral form estradiol,0.3386613
"Diabetes Mellitus, Non-Insulin-Dependent",0.0049950
May-Hegglin anomaly,0.3386613
"Diabetes Mellitus, Insulin-Dependent",0.3386613
Fertility problem,0.3386613
Breast surgery,0.3386613
Cookie and/or cracker,0.3386613
Uterine hemorrhage,0.3386613
Clinical Protocols,0.3386613
4-hydroxy-2-nonenal,0.3386613
Mammographic breast density,0.0019980
Not significant,0.0019980
Cosmetic surgery,0.0039960
Mammaplasty,0.3386613
Initiative - finding,0.3386613
Calcium Channel Blockers,0.0279720
Local Anesthetics,0.3386613
Alendronate,0.0019980
TINCR,0.3386613
DDT EXPOSURE,0.3386613
phospholipase C beta2|NEUROD1|TUBB4B,0.0109890
nicotinamide phosphoribosyltransferase|NAMPT,0.3386613
HOXA1,0.3386613
glycogen synthase kinase 3 beta,0.3386613
Treatment Protocols,0.0019980
SIRT1,0.3386613
racial differences,0.0099900
KDM1A,0.3386613
RASSF1A|RASSF1,0.3386613
ENO1,0.3386613
BODY HEIGHT:LENGTH:POINT IN TIME:^PATIENT:QUANTITATIVE,0.3386613
CYP24A1,0.3386613
caspase-8|CASP8,0.3386613
Electromagnetic Energy,0.0019980
C11orf74|C17orf49,0.3386613
regulatory loop,0.3386613
Nuclear Receptor Coactivator 3|NCOA3|ANIB1,0.3386613
blood test result,0.3386613
High Confidence,0.3386613
Cyclin D1,0.0279720
Biological Markers,0.0109890
Diagnostic Imaging,0.0279720
Prognosis bad,0.0189810
Small Molecule,0.3386613
Mitotic Activity,0.0089910
ESM1 wt Allele,0.0279720
Cereal intake,0.3386613
TMPO wt Allele,0.3386613
risk factors,0.0000000
Biological Factors,0.0189810
Alleles,0.0000000
Illness (finding),0.3386613
Synthetic glucocorticoid,0.3386613
Family history,0.0089910
PARP inhibitor therapy,0.0000000
beta-2 Microglobulin,0.0000000
small size,0.3386613
Smoking,0.0029970
Alleles,0.0189810
Aquaporin 1,0.0189810
UGT1A7 wt Allele,0.3386613
Modest-Temperature Hyperthermia,0.0189810
Mood:-:Point in time:^Patient:-,0.3386613
Dietary Intake,0.3386613
Smoke Exposure,0.3386613
Copy Number Polymorphism,0.3386613
Biological Markers,0.0089910
Intravenous therapy,0.3386613
Response to treatment,0.3386613
Taxol,0.0189810
PDE5A wt Allele|PDE5A,0.3386613
Pregnancy,0.0189810
inermin,0.0189810
Therapeutic procedure,0.0029970
corynoline,0.0189810
eribulin,0.0189810
EGF,0.3386613
GLI1,0.0189810
heparanase,0.0189810
MUC1,0.3386613
Early Diagnosis,0.0279720
ZNF217,0.3386613
Immunogenic Cell Death,0.3386613
Low-Dose Aspirin,0.3386613
Differential Diagnosis,0.3386613
Targeted Therapy,0.3386613
caspase-3,0.0189810
Cobalt dichloride,0.0189810
Players,0.0189810
Liposomes,0.0189810
Hypothalamic inhibiting factor,0.3386613
Dynamic Contrast-Enhanced Magnetic Resonance Imaging,0.0279720
Alkaloids,0.0279720
polyphyllin II,0.3386613
doxorubicin,0.0189810
AMACR wt Allele,0.3386613
ESR1,0.0000000
Tea,0.0000000
erbB-2 Receptor|ERBB2,0.0089910
Carney Complex,0.3386613
"interleukin-1, beta",0.3386613
Patient Derived Xenograft,0.3386613
Male-to-female transsexual (finding),0.3386613
Targeted Therapy,0.0089910
Bee Venoms,0.3386613
Protective Factors,0.3386613
Tissue texture abnormality,0.3386613
Basal Diet,0.3386613
Nitric Oxide Synthase,0.3386613
cyclin A1|CCNA1,0.3386613
Organized pneumonia,0.3386613
Congestive heart failure,0.3386613
FH: Father NOS,0.0039960
MIR200A,0.3386613
Physical activity decreased,0.3386613
PIK3CA,0.3386613
High Vegetable Diet,0.3386613
glycosyltransferase,0.3386613
Cyclin D1|LMOD1|BBS9,0.0279720
Voluntary,0.3386613
MENSTRUAL STATUS,0.3386613
Common Neoplasm,0.3386613
Menopausal Status,0.0019980
FGF4,0.3386613
Pregnancy review,0.3386613
Calcium Glucarate,0.3386613
Psychological Impact,0.3386613
Dietary Fats,0.0279720
casein kinase II,0.3386613
8-hydroxy-2'-deoxyguanosine,0.3386613
Menopausal hot flushes,0.3386613
"Diagnosis, Computer-Assisted",0.3386613
Surgical biopsy,0.3386613
Early menarche,0.0049950
Mitotic Activity,0.3386613
Alpha heavy chain,0.3386613
Slow acetylator status,0.3386613
Therapeutic regimen,0.3386613
adjuvant therapy,0.0279720
RUNX3,0.3386613
TNF,0.0039960
RANTES|CCL5,0.3386613
Angiotensin Receptor,0.3386613
PPAR gamma|PPARG,0.3386613
ASAP1|MYCBPAP,0.3386613
"Receptors, Cell Surface",0.3386613
GSDME,0.3386613
Body mass index,0.0279720
CD24,0.0109890
anti-apoptosis,0.0279720
Janus kinase 2|JAK2,0.3386613
Histologic type,0.0099900
RUNX2,0.3386613
LBX1,0.3386613
invariant chain|CD74,0.3386613
FOXC1,0.3386613
CYP2S1,0.3386613
S100A1|S100B,0.3386613
Core needle biopsy,0.3386613
Metabolic Marker,0.3386613
CBX7,0.3386613
intraoperative radiotherapy,0.3386613
KIT,0.3386613
RAD51B,0.3386613
ESR2,0.3386613
S Phase Arrest,0.3386613
aurora kinase,0.3386613
IL2-inducible T-cell kinase|ITK|SLC22A3,0.3386613
KIF11,0.3386613
SFRP1,0.3386613
Diphosphonates,0.0019980
LEPR,0.3386613
Therapeutic Touch,0.0279720
Smoking Status,0.3386613
interleukin-17E,0.3386613
NSUN2,0.3386613
Non-alcoholic fatty liver,0.3386613
Sleep behavior finding,0.3386613
FABP4,0.3386613
Coffee intake,0.3386613
Fasting,0.3386613
"Oral Contraceptives, Low-Dose",0.3386613
Behavioral change,0.3386613
Health-related behavior,0.3386613
Androgen Receptor|AR,0.0109890
Diabetes type,0.3386613
Macrophage Colony-Stimulating Factor,0.3386613
Dietary Supplements,0.3386613
Cosmetic procedure,0.3386613
Autoimmune hypothyroidism,0.3386613
Alcoholic Beverages,0.0049950
KLK5,0.3386613
cyclin-dependent kinase 2,0.3386613
Diabetes Mellitus,0.0049950
KRT20|C17orf97,0.3386613
interleukin-19,0.3386613
Physical therapy,0.3386613
Apoptosis,0.0279720
Insulin,0.0099900
Alcohol products,0.3386613
Copper,0.3386613
Mitotic/Spindle Checkpoint,0.3386613
Mammographic breast density,0.0099900
None|SLC16A3,0.3386613
Zinc,0.0029970
Non-Viral Vector,0.3386613
Disability NOS,0.3386613
Antiplatelet therapy,0.3386613
Work stress,0.3386613
Body mass index,0.0099900
Histone Deacetylase Inhibitor,0.0279720
AQP3,0.3386613
Repeat Surgery,0.0109890
RBMS3,0.3386613
VIPR1,0.0279720
NEAT1,0.3386613
SNHG1,0.3386613
MDM4,0.3386613
E-Cadherin|CDH1,0.3386613
Chinese herbal medicine,0.3386613
Cyclin-Dependent Kinase Inhibitor 2A|CDK4,0.0109890
CYP2C8,0.3386613
TUFT1,0.3386613
PTP4A3,0.3386613
CDK12,0.3386613
silence,0.0189810
MIR30A wt Allele,0.3386613
TT genotype,0.0189810
Polyunsaturated fat,0.3386613
olaparib,0.0189810
Contrast enhanced spectral mammography,0.0000000
SFN,0.0109890
fiber,0.3386613
subharmonic imaging,0.0279720
OSW 1,0.0189810
Second line treatment,0.0000000
