title,factuality_score
Has difficulty doing (qualifier value),0.3386613
Hyperactive behavior,0.0029970
Players,0.0029970
purinoceptor P2X4|P2RX4,0.3386613
anhydroicaritin,0.3386613
Adipokines,0.3386613
"Receptor, PAR-1",0.0089910
Comorbidity,0.0049950
Helicobacter pylori,0.0009990
SCG2,0.3386613
Claudins,0.3386613
catalpol,0.3386613
"Diet, Paleolithic",0.3386613
Inhibitor,0.0029970
adenosine,0.3386613
agonists,0.3386613
Cerulenin,0.3386613
arsenic trioxide,0.3386613
Liposomes,0.0029970
metformin,0.0000000
Catechols,0.3386613
Prolactin Receptor,0.3386613
eriocalyxin B,0.0029970
Senility,0.3386613
Lactates,0.3386613
eltrombopag,0.0029970
COG2,0.3386613
Salpingo-oophorectomy,0.3386613
Lactates,0.0009990
Fibronectins,0.0029970
Severe (severity modifier),0.3386613
arsenic,0.3386613
ROR2,0.3386613
doxorubicin,0.0029970
Inflammasomes,0.3386613
leptin,0.3386613
Metabolite,0.3386613
Protons,0.3386613
Performance,0.0089910
zoledronate,0.3386613
Caspase-1,0.3386613
astragaloside IV,0.3386613
Mitosis,0.3386613
metformin,0.3386613
euphorbia factor L1,0.0029970
andrographolide,0.3386613
Sesquiterpenes,0.3386613
chelidonine,0.3386613
raloxifene,0.3386613
Chlordan,0.3386613
Shift worker,0.3386613
calcifediol,0.3386613
Equilibrium,0.3386613
Tea Extract,0.3386613
Healthy Lifestyle,0.3386613
Secondary Neoplasm,0.0000000
Menarche,0.3386613
Motility,0.3386613
Methotrexate,0.0279720
Adenosine A1 Receptor|ADORA1,0.3386613
Mammary Neoplasms,0.0019980
Estrone,0.3386613
bortezomib,0.3386613
Connexins,0.0279720
MMP,0.3386613
PITPNM1,0.0279720
CIP2A,0.3386613
mammaglobin,0.3386613
BST2,0.3386613
Catenins,0.3386613
KIFC1,0.3386613
cilostazol,0.0279720
UBE2N,0.0279720
STMN1,0.3386613
profilin 1,0.3386613
Pain,0.3386613
MIR98,0.0279720
CENPA,0.3386613
isoliquiritigenin,0.0279720
Centchroman,0.0279720
Estriol,0.3386613
Cyclophosphamide,0.0279720
Orosomucoid,0.3386613
CTCF,0.3386613
Phosphotransferases,0.0279720
Supraventricular arrhythmia,0.3386613
PFN1,0.3386613
GRHL3,0.3386613
PELP1,0.3386613
SOX11,0.0109890
CMA1|SLC16A1|MCAT|MCTS1,0.0279720
Carboxypeptidase U,0.3386613
Neoplasm,0.0000000
Epinephrine,0.0279720
Reserpine,0.3386613
Aspartic Endopeptidases,0.0279720
Fibrosis,0.3386613
Caseins,0.3386613
Reserpine,0.0279720
N-acetyltransferase 1,0.3386613
Xeroradiography,0.0049950
Bread,0.3386613
leptin receptor|LEP,0.0000000
valyl-valyl-valine,0.3386613
20q13.2,0.0279720
LOX,0.3386613
Indoles,0.3386613
Cadherins,0.0109890
Retroviridae,0.3386613
Pill,0.3386613
Hyaluronan,0.3386613
Neoplasm,0.0099900
CA1|S100A10,0.3386613
Urea,0.0279720
Melatonin,0.0279720
Fenretinide,0.3386613
Sterility,0.3386613
Benzanthracenes,0.0279720
PHENYL,0.0279720
Estrone,0.0279720
hormonal changes,0.3386613
Fluorouracil,0.3386613
Athletics,0.3386613
ARGINASE,0.0279720
Seizures,0.3386613
Haloperidol,0.0279720
Hysterectomy,0.3386613
Ovariectomy,0.3386613
Prolactin,0.0279720
"Liver Failure, Acute",0.0279720
Ovariectomy,0.0279720
Monoterpenes,0.3386613
Hydrocortisone,0.0279720
melanoma,0.3386613
Neurotropism,0.0279720
2-hydroxyestrone,0.3386613
Aminoglutethimide,0.3386613
Antipyrine,0.3386613
Levamisole,0.3386613
transglutaminase 1,0.0279720
Hydrocortisone,0.3386613
Goserelin,0.3386613
Scanning,0.3386613
Introns,0.3386613
Flutamide,0.0279720
CATHEPSIN D|CTSD,0.0279720
Dichlorodiphenyl Dichloroethylene,0.0049950
Acetyltransferase,0.3386613
Mixture,0.3386613
Date of birth,0.3386613
Short stature,0.3386613
Phenothiazines,0.3386613
Beans,0.3386613
Integrins,0.0279720
Pathological fracture,0.3386613
Nulliparous,0.3386613
glypican 3,0.3386613
"Smoking, Passive",0.3386613
GRB7,0.3386613
Premature Birth,0.3386613
Mitogens,0.3386613
Fibroadenoma,0.3386613
Cytochrome P450 3A4,0.3386613
Disintegrins,0.3386613
Endostatins,0.3386613
Scanning,0.0009990
psychological stressor,0.3386613
Depo-Provera,0.3386613
3MC,0.0279720
Ibuprofen,0.3386613
specific immunity,0.0279720
Telomerase,0.0279720
Guanosine Triphosphate Phosphohydrolases,0.0009990
Apple,0.3386613
ADAM23,0.3386613
CANADIAN,0.3386613
Lignans,0.3386613
Creatinine,0.3386613
Receptiveness,0.3386613
IGKV2D-40,0.3386613
Methylcholanthrene,0.3386613
Synucleins,0.3386613
Iodides,0.3386613
Hyperglycemia,0.3386613
EVL,0.3386613
Fibrin,0.3386613
CHEST PATHOLOGY,0.0099900
Spray,0.3386613
N-Cadherins,0.0279720
Climacteric discomfort,0.3386613
Valine,0.3386613
Microdochectomy,0.0109890
ADRA1D,0.3386613
Pregnanes,0.3386613
E-Cadherin,0.0009990
allyl sulfide,0.3386613
Betaine,0.3386613
Integrins,0.3386613
Disclosure,0.3386613
Diethylstilbestrol,0.0279720
Detectors,0.0279720
prolylarginine|ABL2|RERE,0.3386613
NEK3,0.3386613
Thrombospondin 1,0.0279720
Aldosterone,0.3386613
Alar,0.3386613
Thymidine Phosphorylase,0.3386613
Hyperthyroidism,0.0279720
erlotinib,0.3386613
lapatinib,0.0109890
Telomerase,0.0099900
JAG2,0.0279720
CD27,0.0000000
Vanadium,0.3386613
SPN|DEAF1|PPP1R9B,0.0279720
Development of the breasts,0.0099900
Epicatechin,0.3386613
SH3KBP1,0.3386613
SLC9A3R1,0.3386613
2q35,0.3386613
8q24,0.0000000
FRAGMENTS,0.3386613
WWP1,0.3386613
BRAZILIAN,0.3386613
Adenosine,0.3386613
6q22.33,0.3386613
brightness,0.3386613
FHL1,0.3386613
cadherin 5,0.0279720
SNAI2,0.3386613
Paraffin,0.3386613
RAB1B,0.0279720
Arthralgia,0.3386613
PIAS1,0.0279720
Chemotaxis,0.0279720
CYP4Z1,0.3386613
PRICKLE1,0.3386613
furanodiene,0.3386613
2q33,0.3386613
IL33,0.3386613
Neurofibromin 2,0.3386613
Annexin A3|ANXA3,0.3386613
galangin,0.3386613
tubeimoside I,0.0279720
Sulindac,0.3386613
PAQR3,0.3386613
Pyrimidine,0.3386613
SOX17,0.3386613
IKBKB,0.0279720
Osteopenia,0.3386613
RHOBTB2,0.3386613
SYF2,0.3386613
CTSO,0.3386613
PK 11195,0.3386613
butylbenzyl phthalate,0.3386613
Pain relief,0.0279720
cyclopamine,0.0279720
Iodine-131,0.3386613
Morphine,0.3386613
Triazoles,0.3386613
ADAMTS18,0.0279720
Helminths,0.3386613
RAB11FIP1,0.3386613
TCP1,0.3386613
EHMT2,0.3386613
ZEB2,0.0279720
pertuzumab,0.3386613
Nelfinavir,0.3386613
cucurbitacin B,0.0279720
Hypogonadism,0.3386613
Atenolol,0.3386613
STX3,0.3386613
Methylene blue,0.3386613
Mammary Neoplasms,0.0279720
exemestane,0.3386613
BCYRN1,0.3386613
SRPK1,0.0279720
capecitabine,0.3386613
Calcitriol,0.3386613
Neprilysin,0.0099900
EIF4G1,0.3386613
Cereals,0.3386613
Estradiol,0.0109890
TCF4,0.3386613
UGT2B4,0.3386613
IQUB,0.3386613
"Sponges, Gauze",0.0279720
Luciferases,0.3386613
PCDH17,0.3386613
DLG5,0.3386613
Quercetin,0.0279720
CDK14,0.3386613
BIBR 1532,0.3386613
ADAM12,0.0279720
LINC01116,0.3386613
polyphenols,0.0279720
Blue light,0.3386613
phenyl ether,0.3386613
Hesperidin,0.3386613
PDK4,0.3386613
Soybeans,0.3386613
Cyclical mastalgia,0.3386613
Yogurt,0.3386613
UGT8,0.3386613
PSMD2,0.3386613
GSTM2,0.3386613
chemokine,0.3386613
CYTH3,0.3386613
2-chloroethyl ethyl sulfide,0.3386613
Flavonols,0.3386613
Depressed mood,0.3386613
ZFHX3,0.3386613
CD247,0.3386613
Loss of Heterozygosity,0.3386613
Reliance,0.3386613
Acetaminophen,0.3386613
Diphosphonates,0.0279720
benzanthracene,0.3386613
Strenuous Exercise,0.0019980
Gel,0.3386613
IL13Ralpha2,0.0279720
Manganese Superoxide Dismutase,0.3386613
DPF3,0.3386613
Personality Traits,0.3386613
Paraoxonase 1|PON1,0.3386613
Hydroxyestrones,0.0099900
HSD11B1,0.3386613
Tenascin,0.3386613
CXC Chemokines,0.3386613
Simvastatin,0.3386613
bevacizumab,0.0279720
Moderate Exercise,0.3386613
Uniparental Disomy,0.3386613
Rubidium,0.3386613
19p13.1,0.3386613
Sitting height,0.3386613
6/4,0.3386613
RABGEF1,0.3386613
Behavior,0.0039960
Enrich,0.3386613
Symptoms,0.0099900
Histopathology,0.0099900
Neutropenia,0.3386613
Asthenia,0.3386613
Nicotine,0.3386613
Pharmacotherapy,0.0099900
NANOG,0.3386613
Breastfeeding performance,0.3386613
Overweight,0.0009990
Anorexia Nervosa,0.3386613
crocetin,0.3386613
delphinidin,0.3386613
COPS5,0.0279720
"Breast Feeding, Exclusive",0.3386613
everolimus,0.3386613
Breast neoplasm screening,0.3386613
Deficient knowledge,0.3386613
Taurine,0.3386613
Benzodiazepines,0.3386613
LINC01585,0.3386613
Verbal,0.3386613
Hot water,0.3386613
Methotrexate,0.3386613
Consanguinity,0.3386613
F2RL1|NR1I2|SLC52A1,0.0109890
NFKB1,0.3386613
GHRL,0.3386613
GHSR,0.3386613
Estrone sulfotransferase,0.3386613
Breasts asymmetrical,0.3386613
HSD17B6,0.0279720
PIWIL2,0.3386613
ethnic,0.3386613
Gynecomastia,0.3386613
WWC1,0.3386613
phenylpyruvate tautomerase,0.3386613
Levonorgestrel,0.3386613
Mimicry,0.3386613
Sclerosis,0.0109890
flavan-3-ol,0.3386613
Bleomycin,0.3386613
"7,3'-dihydroxy-4'-methoxyisoflavone",0.3386613
Cerebrovascular accident,0.3386613
KPNA2,0.0099900
MFG,0.3386613
desires,0.3386613
bufadienolide,0.3386613
ZNHIT1,0.3386613
SEMA3C,0.3386613
ginsenoside Rk1,0.3386613
Pimozide,0.0279720
Antidiabetics,0.3386613
Adriamycin,0.3386613
caveolin 1,0.0279720
phthalates,0.3386613
shikonin,0.0279720
NFE2L3,0.0279720
lysyllysine,0.3386613
G3BP2,0.3386613
CBX2,0.3386613
PPM1D,0.3386613
Mitomycin,0.3386613
Luteolin,0.3386613
Xenobiotics,0.3386613
Liposomes,0.3386613
Phenols,0.3386613
preference,0.3386613
LINC00339,0.3386613
Compete,0.3386613
"3,4-Methylenedioxyamphetamine",0.3386613
Integrin alphaVbeta3,0.3386613
IDO1,0.0279720
kaempferol,0.3386613
Nephroblastoma,0.0279720
Diphenylamine,0.3386613
anillin,0.3386613
Poly(ADP-ribose) Polymerases|WDTC1,0.3386613
gadoterate meglumine,0.3386613
PCB 138,0.3386613
SLC4A11,0.3386613
Pigment,0.3386613
Formance,0.3386613
cholecalciferol,0.3386613
Albendazole,0.3386613
Activator,0.3386613
Hydrogel,0.0279720
Glioblastoma,0.3386613
Profilins,0.3386613
Integrin alpha3,0.3386613
Underlying,0.3386613
prolactin,0.3386613
paclitaxel,0.3386613
glypican 4,0.3386613
lumican,0.3386613
Equol,0.3386613
hexane,0.3386613
Abnormal metabolism,0.3386613
aquaporin 7,0.3386613
Herbicides,0.3386613
Pivot,0.3386613
erastin,0.3386613
acetylglucosamine,0.3386613
hesperetin,0.3386613
Geldanamycin Analogue,0.3386613
Dysbiosis,0.3386613
ethanol,0.3386613
arbutin,0.3386613
FOSL1,0.3386613
brazilin,0.0000000
leptin,0.0049950
TT genotype,0.3386613
Vitronectin,0.3386613
CYP27B1,0.3386613
diethylstilbestrol,0.3386613
Sphingomyelins,0.3386613
melatonin,0.3386613
Sleeve,0.3386613
Rheumatoid Arthritis,0.3386613
periodate-oxidized adenosine,0.3386613
Erythropoietin,0.3386613
ciclesonide,0.3386613
cisplatin,0.3386613
Ryanodine Receptor 3|RYR3,0.3386613
amygdalin,0.3386613
verteporfin,0.3386613
butein,0.3386613
Bilateral mastectomy,0.0000000
Diphosphonates,0.0089910
pristane,0.0279720
ruthenium,0.3386613
tripterine,0.3386613
Basis,0.3386613
Discoidin Domain Receptor 1,0.3386613
Photochemotherapy,0.3386613
Diuretics,0.3386613
Pills,0.3386613
Ferroptosis,0.3386613
triclosan,0.3386613
Tobacco smoking behavior,0.3386613
Brominated Diphenyl Ethers,0.3386613
>40 years,0.3386613
CATHEPSIN D,0.3386613
Possible,0.3386613
AZD4547,0.3386613
GANT 61,0.3386613
Performance,0.0279720
astaxanthin,0.0000000
Hydrogel,0.3386613
AA genotype,0.3386613
Genomic Instability,0.3386613
brazilian,0.3386613
Healthy Lifestyle,0.0109890
fluvastatin,0.3386613
Tea without milk,0.3386613
Infantile Neuroaxonal Dystrophy,0.3386613
doxorubicin liposome,0.3386613
sigma-2 receptor,0.3386613
Multifactorial,0.3386613
CCL3,0.3386613
fluoxetine,0.3386613
canagliflozin,0.0279720
diltiazem,0.0029970
Emodin,0.0029970
Present,0.0000000
arginylproline|ABL2|RERE,0.3386613
Tripe,0.3386613
Candidiasis,0.3386613
Neuregulin 1,0.3386613
LBH589,0.3386613
paclitaxel,0.0000000
chaperone-mediated autophagy,0.3386613
Anxiety,0.3386613
F-Actin,0.0029970
Vegetarian diet,0.3386613
estradiol,0.3386613
dydrogesterone,0.3386613
stanniocalcin 2,0.3386613
hydrocortisone,0.3386613
Menstrual period late,0.3386613
lysine,0.3386613
Psoriasis,0.3386613
Pharmacotherapy,0.0049950
tocopherol,0.3386613
olive oil,0.3386613
Parafibromin|CDC73,0.3386613
Ketogenic Diet,0.3386613
quercetin,0.3386613
Cardiorespiratory Fitness,0.3386613
olaparib,0.0000000
1+,0.3386613
CELSR1,0.3386613
Dormancy,0.3386613
lutein,0.3386613
Diagnosis,0.0089910
TLR2,0.3386613
ezetimibe,0.0029970
Follistatin,0.3386613
oncostatin M receptor|OSMR,0.3386613
resveratrol,0.0109890
CA2,0.3386613
IKZF2,0.3386613
Neoplasm,0.0109890
Acrylamide,0.3386613
Eclampsia,0.3386613
MAP3K3,0.3386613
NANOG,0.0279720
Quinones,0.3386613
Progestins,0.0099900
8q22,0.0099900
Deferoxamine,0.0279720
Specimen from breast,0.3386613
MIR27B,0.0279720
ANKRD12|ANKRD11,0.3386613
Annexin A2|ANXA2,0.0279720
Nitrite,0.3386613
ARF6,0.3386613
TG,0.3386613
Antiperspirants,0.3386613
asparaginylendopeptidase,0.3386613
20q,0.3386613
Livebirth,0.3386613
Laminin Receptor,0.0279720
ACR,0.3386613
Fibroadenoma,0.0279720
fulvestrant,0.0279720
Nifedipine,0.3386613
Mechanics,0.3386613
LRRC32,0.3386613
salinomycin,0.0279720
GALNT14,0.0279720
Cadherins,0.0000000
Manganese Superoxide Dismutase,0.0279720
Tretinoin,0.0279720
Para 2,0.3386613
Cake,0.3386613
Dessert,0.3386613
Trihalomethanes,0.3386613
ZNF121,0.3386613
Paraffin,0.0009990
Retroviridae,0.0279720
Etoposide,0.3386613
Athletic Training,0.3386613
Photosensitivity,0.3386613
Electromagnetic Fields,0.3386613
Hypercalcemia,0.0279720
onapristone,0.0279720
Paraffin,0.0099900
Debrisoquin,0.3386613
Gonadorelin|GNRH1,0.3386613
Urea,0.3386613
Interferons,0.0279720
Bromocriptine,0.3386613
PIP,0.0279720
Wound Healing,0.3386613
Lutein,0.3386613
X-Pro dipeptidase,0.3386613
NBEAL2,0.3386613
C2,0.3386613
BUB1B,0.3386613
MFT 279,0.0279720
GATA5,0.3386613
folligen,0.3386613
Indomethacin,0.3386613
Decapeptyl,0.3386613
Radium,0.3386613
Allelic Imbalance,0.0109890
Passive smoker,0.3386613
Hypokinesia,0.3386613
Psychometrics,0.3386613
Triethylenemelamine,0.3386613
Lymphoma,0.3386613
CLARITY,0.3386613
Retroviral Vector,0.0279720
"N,N-dimethyl-4-anisidine",0.3386613
skills,0.3386613
EMSY,0.0000000
Venous Thrombosis,0.3386613
Prempro,0.3386613
ID-1,0.3386613
MPO,0.3386613
ID1,0.3386613
Cryptococcus,0.0000000
EEF1B2P2|BHLHE22,0.3386613
apomucin,0.3386613
NELFB,0.3386613
Hyperprolactinemia,0.3386613
Estradiol,0.0000000
lariciresinol,0.3386613
Raloxifene,0.0019980
Anovulatory,0.3386613
Sore to touch,0.3386613
Gegenhalten,0.3386613
WISP2,0.3386613
Endopeptidases,0.3386613
Asparagine,0.3386613
Cytochrome P450 3A4|CYP3A4,0.3386613
Breast Cyst,0.3386613
Stanolone,0.0109890
ghrelin,0.3386613
Ovarian Cysts,0.3386613
Thrombospondins,0.0279720
Catecholamines,0.3386613
Oxytocinase,0.3386613
TSPYL5,0.3386613
Walking,0.3386613
ABCC11,0.3386613
14q24.1,0.3386613
NRP2,0.3386613
MTNR1A,0.3386613
Titanium,0.3386613
Potato,0.3386613
Breast tenderness,0.0099900
OPN1LW|CRCP|RAB11FIP1,0.3386613
PREDICTED,0.0109890
NEK8,0.3386613
Sulfatases|ARSH,0.3386613
CCDC88A,0.3386613
Somatomedins,0.0099900
Phototherapy,0.0279720
UTS2R|SLC14A2,0.3386613
Cytochrome P450,0.3386613
Arrestins,0.3386613
BACH1,0.0279720
PHB2|SIL1,0.3386613
Advance,0.0099900
SLX4,0.3386613
hesperetin,0.0279720
ING5,0.3386613
Angioendotheliomatosis,0.3386613
RPRD1B,0.3386613
XPO5,0.3386613
Natural menopause,0.3386613
NKD1,0.0029970
benzyl isothiocyanate,0.3386613
Oxides,0.3386613
ABCB10,0.3386613
shikonin,0.3386613
fucoidan,0.3386613
NBAT1,0.3386613
xanthohumol,0.3386613
MSI2,0.3386613
ANXA3,0.3386613
curcumol,0.0279720
Transferrin,0.0279720
pomegranate juice,0.3386613
ITGB1,0.3386613
discoidin domain receptor 2,0.0279720
HVCN1,0.3386613
Tenascin|TNC,0.0029970
C1GALT1,0.3386613
caveolin 1|CA5A|CAV2,0.3386613
Lactate,0.0279720
bakuchiol,0.0279720
pregnane X receptor,0.3386613
MT2A,0.3386613
isoalantolactone,0.3386613
LEF1,0.0279720
HIST2H2AC,0.3386613
Fluoxetine,0.3386613
sinomenine hydrochloride,0.0279720
TARDBP,0.3386613
exemestane,0.0099900
ADAM33,0.3386613
Pharmacotherapy,0.0029970
VTCN1,0.3386613
FCRL3,0.3386613
SHARPIN,0.3386613
Polycomb,0.0279720
S1PR2,0.3386613
RNU4-2,0.3386613
meleagrin,0.3386613
salinomycin,0.3386613
ANKLE1,0.3386613
skills,0.0039960
sigma-1 receptor,0.3386613
MAPT,0.3386613
Ischemia,0.0099900
S100A4,0.0279720
Multiple malignancy,0.0009990
SUCLA2,0.3386613
CDCA7,0.3386613
GEN1,0.3386613
Difficulty sleeping,0.3386613
PRI-2191,0.0279720
Toremifene,0.3386613
Isoprostanes,0.3386613
phenidone,0.0279720
fibulin-3,0.0279720
Chitosan,0.3386613
LGALSL,0.3386613
aloperine,0.3386613
Hydrogels,0.3386613
Fibrosis,0.0279720
Glycine Hydroxymethyltransferase,0.3386613
Luteolin,0.0279720
TLN2,0.3386613
Gelatinase B,0.0279720
midkine|MDK,0.3386613
BITTER MELON,0.3386613
crystalloid,0.0109890
CHI3L2,0.0099900
3MC,0.3386613
TMEM25,0.3386613
Axillary Lymph Node Involvement,0.0099900
Skim milk,0.3386613
beta-hexachlorocyclohexane,0.0279720
RHCE|FIP1L1,0.0099900
Ischemic stroke,0.3386613
CD27,0.3386613
SALL2,0.3386613
cathepsin K|CTSK,0.3386613
paxillin|PXN,0.0279720
Metformin,0.0279720
Hydroxyl Radical,0.0029970
Ductal Breast Hyperplasia,0.3386613
prednisolone,0.3386613
5-hydroxymethyl-2'-deoxyuridine,0.3386613
Diabetic Retinopathy,0.3386613
Aspirin,0.0279720
PAX2,0.3386613
OR10J3,0.3386613
Allelic Imbalance,0.3386613
Lobular Neoplasia,0.3386613
Ultrasonography,0.0109890
Noscapine,0.3386613
S100A6,0.3386613
osteopontin,0.0279720
Zeranol,0.3386613
coping resources,0.3386613
ORAI1,0.3386613
Berberine,0.3386613
AG 14361,0.3386613
Amenorrhea,0.3386613
Fluoxetine,0.0279720
beta Sitosterol,0.0279720
KDM3A,0.3386613
crocin,0.3386613
meningioma,0.3386613
Deferoxamine,0.3386613
Rifabutin,0.3386613
XIST,0.3386613
Arsenic,0.3386613
oncostatin M|OSM,0.0279720
Not significant,0.0109890
Hyperparathyroidism,0.3386613
household cleaner,0.3386613
Ethanol Metabolism,0.3386613
acadesine,0.3386613
NR4A2,0.3386613
Malaise,0.3386613
Ligands,0.3386613
Heregulin,0.3386613
Kininogenase|KLK4,0.0279720
Beef,0.3386613
Saponins,0.0279720
Maximum,0.3386613
Glucocorticoids,0.3386613
Unreported,0.3386613
SGCB|APOBEC3B,0.3386613
PROCR,0.3386613
SELPLG,0.3386613
8-oxo-7-hydrodeoxyguanosine,0.3386613
Carboplatin,0.3386613
DAND5,0.0279720
lobaplatin,0.3386613
arginylarginine|ABL2|RERE,0.3386613
Neoplasm,0.0009990
Hemoglobin,0.3386613
Propranolol,0.3386613
NF-kappa B,0.0109890
Fat graft,0.0279720
Injectables,0.3386613
Puberty,0.0039960
"Absorptiometry, Photon",0.3386613
Osteocalcin,0.3386613
phthalate,0.3386613
Benzanthracenes,0.3386613
Vimentin|VIM,0.3386613
ATG9A,0.3386613
MKNK1,0.0109890
Fluphenazine Hydrochloride,0.3386613
Naloxone,0.3386613
Glucosides,0.3386613
FOXP4,0.3386613
CASC9,0.3386613
LINC01857,0.3386613
Schizophrenia,0.3386613
NR0B1,0.3386613
schisandrin,0.3386613
COPB2,0.3386613
tropomyosin-4|TPM4,0.3386613
saikosaponin,0.3386613
RHPN1,0.3386613
SATB1,0.0279720
ENOLASE,0.3386613
ACSF3,0.3386613
NCK1,0.3386613
mastitis,0.3386613
PCB 153,0.3386613
STIM2,0.0279720
NBEAL1,0.0039960
acetylacetone,0.3386613
ADCY4,0.3386613
AZIN2|GADL1,0.3386613
PCB 118,0.3386613
Neuropathy,0.3386613
NAMPT,0.3386613
PRDM2,0.3386613
MAP2K4,0.3386613
quinoline,0.3386613
thrombin,0.0109890
prasterone,0.3386613
thymoquinone,0.3386613
Primigravida,0.0009990
Binge Drinking,0.3386613
pioglitazone,0.3386613
gonadorelin,0.3386613
rhein,0.3386613
Profilin 2,0.3386613
Extensive Necrosis,0.0039960
CD163,0.3386613
3-methylquercetin,0.3386613
Industrial fungicide,0.3386613
TAC,0.3386613
cyclophosphamide,0.3386613
Hyperphagia,0.3386613
Benzo(a)pyrene,0.3386613
Transferrin,0.3386613
Deodorants,0.3386613
Color doppler ultrasound,0.3386613
osthol,0.3386613
Cathepsin L,0.0009990
saffron extract,0.3386613
2 times,0.3386613
Botanical,0.3386613
research results,0.3386613
Artificially Sweetened Beverages,0.3386613
jolkinolide B,0.3386613
pyridine,0.0279720
Stilbenes,0.3386613
Breast Density,0.0089910
Normal weight,0.3386613
Periodontitis,0.3386613
tanshinol,0.3386613
sinomenine,0.3386613
TSHZ1,0.3386613
Very Important,0.0049950
Sulfatases,0.3386613
diallyl trisulfide,0.0109890
urokinase,0.3386613
Micelles,0.0029970
cytochrome b561,0.3386613
File Being Validated,0.3386613
4 times,0.3386613
MRPS7,0.3386613
homocysteine,0.3386613
Calcinosis universalis,0.3386613
lidocaine,0.3386613
Mevalonate,0.3386613
BARRIER,0.0279720
dihydrotanshinone I,0.3386613
health knowledge,0.3386613
panobinostat,0.3386613
perfluorooctanoate,0.3386613
thiamine,0.3386613
sauchinone,0.3386613
Improved,0.3386613
Leisure behavior,0.3386613
Hexokinase 1,0.3386613
Hexokinase 2,0.3386613
Pyrenes,0.3386613
fruit extracts,0.3386613
histone deacetylase 2,0.3386613
Triple Negative Breast Neoplasms,0.3386613
xiaoyaosan,0.3386613
Gravidity,0.3386613
Thrombotic Microangiopathies,0.0000000
pristane,0.3386613
Ginsenosides,0.3386613
40-49,0.3386613
mahanine,0.3386613
Perimenopause,0.3386613
Hemoglobin,0.0109890
Endometriosis,0.3386613
Pivot,0.0029970
pimozide,0.3386613
Movement,0.3386613
Autoantibodies,0.3386613
claudin 3,0.3386613
humanin,0.3386613
scopolamine,0.0029970
Upstaging,0.0109890
taurine,0.0029970
Urolithin,0.3386613
phosphatidylinositols,0.3386613
Folliculin,0.3386613
20q13,0.3386613
TBX2,0.3386613
TIMM50,0.3386613
Stromelysin 1|MMP3,0.3386613
Integrin alpha4,0.3386613
Menopause,0.0049950
BRMS1L,0.0279720
tangeretin,0.3386613
Glutamine,0.3386613
STF,0.3386613
SLC39A6,0.3386613
IFNB1,0.3386613
Pads,0.0109890
Autophagy,0.0279720
Genuineness,0.3386613
BAG3,0.0279720
NOP14,0.3386613
Rectal hemorrhage,0.3386613
Activins,0.3386613
WRAP53,0.3386613
TRIM62,0.3386613
Wound Healing,0.0000000
osteoblast cadherin,0.3386613
octylphenol,0.3386613
Salts,0.0279720
carnosol,0.3386613
icariin,0.3386613
Levodopa,0.0279720
Gin,0.3386613
Brachytherapy,0.3386613
ukrain,0.3386613
MAPKAP1,0.3386613
Edema,0.3386613
Sulfones,0.0279720
Herpesviridae,0.3386613
R-38486,0.3386613
Mechlorethamine,0.0279720
Goiter,0.0279720
OK-432,0.3386613
Tall stature,0.3386613
Esters,0.0279720
Atrophic,0.3386613
Excessive self-esteem,0.3386613
Confident,0.3386613
Dinoprost,0.0279720
Fibrosing adenosis,0.0099900
Epoprostenol,0.3386613
Zuclomiphene,0.0279720
EMD 16795,0.3386613
Silicones,0.3386613
ergocornine,0.0279720
2-Acetylaminofluorene,0.0279720
Adipositas,0.3386613
TP73|ARHGAP24,0.0009990
thermography,0.3386613
Jogging,0.3386613
Pregnenes,0.3386613
Overweight,0.0279720
Integrin alphaV,0.3386613
Neoplasm,0.0029970
SLC39A6,0.0279720
Diet,0.0279720
Amphiregulin,0.3386613
ABL2|RERE,0.3386613
Selenium,0.0279720
Ethylnitrosourea,0.0279720
Technetium Tc 99m Sestamibi,0.0099900
Hexestrol,0.3386613
stanniocalcin 2|STC2,0.3386613
"Receptor, Melatonin, MT1",0.3386613
"1,2-dibromo-3-chloropropane",0.3386613
Ibandronate,0.0279720
ATP12A|HK1,0.3386613
P-Cadherin,0.0109890
BAG1,0.3386613
Phosphorylcholine,0.3386613
Dydrogesterone,0.3386613
Calgranulin B,0.0109890
SPOCK2,0.3386613
cold temperature,0.0279720
helicase|HFM1,0.0039960
Fanconi's Anemia,0.3386613
Atypia,0.0279720
E-Cadherin,0.3386613
Apigenin,0.3386613
"Puberty, Precocious",0.3386613
Delayed menopause,0.3386613
polyphenon E,0.3386613
"Plants, Edible",0.3386613
Analgesics,0.3386613
prohibitin,0.3386613
Phosphatidylinositols,0.0279720
leucylproline,0.3386613
Connexins,0.3386613
podocalyxin,0.3386613
ERbetacx,0.0099900
Norgestrel,0.3386613
Amphiregulin|AREG,0.3386613
RAD50,0.0039960
EGLN2,0.3386613
IFI27|PSMD9|SSSCA1|DCTN6|TMED7,0.3386613
CTCFL,0.3386613
LIN28A,0.3386613
CD70,0.0000000
MS2,0.3386613
Liposomes,0.0279720
KDM8,0.3386613
Disulfiram,0.3386613
IDO1,0.3386613
healthful behavior,0.3386613
Lemon extract,0.3386613
survivin,0.0109890
FAN1,0.3386613
Aluminum,0.3386613
RBBP7,0.0109890
quinoxaline,0.3386613
AUSTRALIAN,0.3386613
NRDC,0.3386613
Field crops,0.3386613
NOV,0.0279720
