title,factuality_score
"BMPR1B protein, human|BMPR1B",0.3386613
Protein Quaking,0.3386613
Ribosomal Proteins,0.3386613
"NOS1 protein, human|NOS1|NANOS1",0.0189810
Cellular Apoptosis Susceptibility Protein,0.0189810
Retinoblastoma Protein|RB1,0.0000000
"TLR2 protein, human|TLR2",0.3386613
"PTK2 protein, human|PTK2",0.0029970
"estrogen receptor alpha, human",0.3386613
"YAP1 protein, human|YAP1",0.0029970
Estrogen Receptor Status - Clinical Trial Eligibility Criteria,0.3386613
"DDIT3 protein, human|DDIT3",0.3386613
"RTN4 protein, human|RTN4",0.3386613
"plY protein, Streptococcus pneumoniae",0.0189810
secreted frizzled related protein 1,0.3386613
"PIK3CB protein, human|PIK3CB",0.0000000
"CREB3L4 protein, human|CREB3L4",0.0189810
"DICER1 protein, human|DICER1",0.0189810
"CDK12 protein, human|CDK12",0.0089910
"RAI3 protein, human|GPRC5A",0.0189810
"PLK1 protein, human|PLK1",0.3386613
"Receptors, Opioid, delta",0.3386613
alpha-carotene,0.3386613
alpha Tocopherol,0.3386613
"Receptors, Nuclear",0.3386613
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",0.0279720
beta-adrenergic receptor,0.3386613
"Interferon Alpha, Human|IFNA1",0.3386613
"Receptors, Interleukin-1",0.3386613
Polymerase|ERVK-9|ERVK-19|ERVK-11,0.3386613
erbB-2 Receptor|EREG|ESR1,0.3386613
Human Development,0.3386613
Breast Density,0.3386613
MK 2206,0.0089910
bisphenol A,0.0089910
RUNX1,0.0089910
antiporter,0.0089910
c-Mer Tyrosine Kinase,0.3386613
cryptotanshinone,0.0089910
Lactates,0.0089910
Immunologic Surveillance,0.0089910
Cerebrovascular accident,0.0089910
Coronary Arteriosclerosis,0.0089910
"tropomyosin-related kinase-B, human",0.3386613
Poly(ADP-ribose) Polymerase Inhibitors,0.0089910
Metabolic marker,0.0089910
alpha Catenin,0.3386613
Obesity,0.0089910
Binding Sites,0.3386613
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",0.3386613
"Receptors, Notch",0.3386613
Nicotinic Receptors,0.3386613
"Receptors, Cytoplasmic",0.3386613
"Insulin, Glargine, Human",0.3386613
Insulin Receptor|INSR,0.3386613
density,0.3386613
receptor,0.0189810
Phosphatidylinositide 3-Kinase Inhibitor,0.3386613
niclosamide,0.0089910
N-(2-amino-5-fluorobenzyl)-4-(N-(pyridine-3-acrylyl)aminomethyl)benzamide,0.3386613
Estrus,0.0089910
1-Phosphatidylinositol 3-Kinase,0.0089910
Methylnitrosourea,0.0089910
Pharmacotherapy,0.0000000
"Toll-Like Receptor 1, human|TLR1",0.3386613
Thrombospondin 1,0.0089910
"Tenascin, human|TNC|TNNC1",0.3386613
alpha-Lactalbumin,0.3386613
I Kappa B-Alpha,0.0000000
Mannose Binding Lectin,0.3386613
Membrane receptor,0.3386613
Toll-like receptor 9,0.3386613
kinase inhibitor,0.3386613
Binding Sites,0.0279720
Biological Markers,0.0089910
Deoxyuridine,0.0089910
Adriamycin,0.0089910
IGFBP7|SFPQ,0.0089910
Transcript,0.0089910
Negative,0.0089910
Glucocorticoid Receptor,0.0039960
"Diabetes Mellitus, Non-Insulin-Dependent",0.0089910
Insulin Receptor,0.0189810
estradiol,0.0089910
Childbirth,0.0089910
Parity,0.0089910
"Receptors, KIR2DL4",0.3386613
CDC42,0.0089910
fulvestrant,0.0089910
carbidopa,0.0089910
Lipopolysaccharides,0.0089910
Biological Markers,0.0000000
ethanol,0.0089910
"Interleukin-16, human",0.0089910
"Receptors, Opioid, kappa",0.0089910
Androgen Receptor,0.0189810
Z-alpha-chlorochalcone,0.3386613
"kallikrein 5, human",0.3386613
Peroxisome Proliferator-Activated Receptors,0.3386613
ATP-Binding Cassette Transporters|ATP8A2,0.3386613
AGR2,0.0089910
lapatinib,0.0089910
"Receptors, Adrenergic, beta-1|ADRB1",0.3386613
polyphenols,0.0089910
Biological Response Modifiers,0.0089910
Treatment Protocols,0.0089910
"leptin receptor, human|LEPR",0.3386613
Oral intake,0.0089910
Vigorous physical activity,0.0089910
thymidine kinase 1,0.0189810
Dried fruit intake,0.0089910
Androgens,0.0089910
"Milk, Human",0.3386613
kinase inhibitor,0.0279720
"Receptors, LH",0.3386613
Prolactin Receptor,0.0189810
erbB-2 Receptor|ERBB2,0.0089910
Pharmacotherapy,0.0089910
Luteolin,0.0089910
"Receptors, Opioid, kappa",0.3386613
Antibodies,0.0089910
Matrix,0.0000000
Ryanodine Receptor 2,0.0189810
Inhibitor,0.0089910
"Alanine Aminotransferase 1, human",0.0029970
Possible,0.0000000
phosphatidylethanolamines,0.0089910
RAC-Alpha Serine/Threonine Kinase|AKT1,0.3386613
NODULAR DENSITY,0.3386613
L-2-amino-4-phosphonobutyrate,0.3386613
AGR2,0.0000000
Ganetespib,0.0089910
Glucocorticoid Receptor,0.0189810
Transferrin,0.0000000
imipramine,0.0089910
Antioxidants,0.0089910
alpha Karyopherins,0.3386613
beta-2 Adrenergic Receptors,0.0189810
Menopause,0.0089910
Multiple Sclerosis,0.0089910
NF-kappa B,0.0089910
Increased risk,0.0089910
Retinoid X Receptors,0.3386613
alpha-Lactalbumin,0.0279720
alpha 1-Antitrypsin,0.3386613
"Insulin, Regular, Human",0.3386613
IkappaB Kinase beta,0.3386613
Toll-Like Receptor 5,0.0189810
Checkpoint kinase 1,0.0089910
vinorelbine,0.0000000
Human cells,0.3386613
Prognosis bad,0.0000000
Syndecan-4,0.0000000
everolimus,0.0089910
Acne,0.0089910
"Peroxisome Proliferator-Activated Receptor Gamma, human",0.3386613
"Diet, High-Fat",0.0189810
andrographolide,0.0089910
calcium,0.0089910
metformin,0.0089910
High Level,0.0089910
Fixatives,0.0089910
pregnane X receptor,0.0189810
Aurora Kinase A,0.0189810
Matrix,0.0089910
"Receptor, PAR-1",0.0189810
"glutamate carboxypeptidase II, human|FOLH1",0.3386613
alpha-adrenergic receptor,0.3386613
toll-like receptor 4,0.3386613
Estradiol Receptors,0.3386613
Ephrin B Receptors,0.3386613
Cyclin-Dependent Kinase Inhibitor 2A|CDK4,0.3386613
cisplatin,0.0089910
Late Relapse,0.0089910
"Discoidin Domain-Containing Receptor 2, Human|DDR2",0.0279720
alpha-hydroxyglutarate,0.3386613
"BAG Family Molecular Chaperone Regulator 3, human",0.3386613
Breast Density,0.0189810
quiescence,0.0089910
Androgen Receptor,0.0089910
navitoclax,0.0089910
inhibitors,0.0089910
Dietary Intake,0.0089910
"Soluble Interleukin-6 Receptor Subunit Alpha, Human",0.3386613
Puberty,0.0089910
