title,factuality_score
Statistical Analysis,0.2177822
"Oxygen measurement, partial pressure, arterial",0.2177822
Microarray Analysis,0.0269730
"Tomography, Emission-Computed",0.0059940
Oncologist,0.0139860
Radiation therapist,0.2177822
Whole Body Imaging,0.0269730
Medical Imaging,0.0139860
Paraffin Embedding,0.2177822
Biological Assay,0.0509491
Transmission imaging,0.2177822
CD4/CD8 ratio procedure,0.0389610
Immunoassay method,0.2177822
X-Ray Computed Tomography,0.0029970
Chemokine (C-X-C Motif) Ligand 10 Measurement,0.0179820
Airway Resistance Test,0.2177822
Western Blotting,0.0179820
High sensitivity,0.2177822
Diffuse Optical Tomography,0.2177822
Oncologists,0.0179820
Pathologic Examination,0.0019980
Blood Vessel Density,0.0000000
Axillary Reverse Mapping,0.2177822
BRCA Mutation Analysis,0.0000000
Diagnostic Neoplasm Staging,0.0059940
Complete Blood Count,0.2177822
serum Fatty acid level,0.2177822
High-Throughput Nucleotide Sequencing,0.2177822
Ki67 Measurement,0.0019980
Noninvasive Prenatal Testing,0.2177822
methodological quality,0.2177822
Physicians,0.0209790
Estimated Glomerular Filtration Rate,0.0179820
Chest imaging,0.2177822
Magnetic resonance imaging of breast,0.0389610
Diagnosis,0.0209790
Glomerular Filtration Rate,0.0139860
thermography,0.0389610
Fas Cell Surface Death Receptor Measurement,0.0179820
Risk Analysis,0.0000000
Cardiac monitoring,0.0209790
PET/CT scan,0.0209790
PET/CT scan,0.0049950
Observation - diagnostic procedure,0.2177822
Observation - diagnostic procedure,0.0049950
Cytokeratin 19 Fragment 21-1 Measurement,0.2177822
Elasticity Imaging Techniques,0.0089910
Lymphangiography,0.0209790
Magnetic Resonance Imaging,0.0000000
Nested Case-Control Studies,0.2177822
Diffusion Kurtosis Imaging,0.2177822
Subtyping,0.0209790
Foundation for the Accreditation of Cellular Therapy,0.0179820
Physicians,0.0179820
Biomarker Analysis,0.2177822
Practitioner,0.2177822
Immunoenzyme Procedure,0.0000000
High resolution,0.0179820
Epidermal Growth Factor Receptor Measurement,0.2177822
Mutagenesis Procedure,0.0179820
"Spectrum Analysis, Raman",0.0089910
PD-L1 IHC 22C3 PharmDx,0.0179820
Image quality analysis,0.2177822
Radionuclide Imaging,0.0209790
Flow Cytometry,0.0179820
Conventional Imaging,0.2177822
Traditional Healer,0.2177822
Clinical Decision-Making,0.2177822
Risk Analysis,0.0049950
Cell Migration Assays,0.2177822
Cell Count,0.0069930
Single-Cell Analysis,0.0209790
Molecular Imaging,0.0059940
Staining Intensity,0.0179820
Magnetic Resonance Imaging,0.0039960
"Ultrasonography, Mammary",0.0089910
Polysomnography,0.2177822
Breast scan,0.2177822
Breast Cancer Type 1 Susceptibility Protein Measurement,0.0019980
Photon Counting Computed Tomography,0.2177822
Immunofluorescence,0.0509491
Paraffin Embedding,0.0139860
Endoscopy of stomach,0.0139860
Polymerase Chain Reaction,0.0139860
Clinical Research,0.0139860
"Centrifugation, Density Gradient",0.2177822
Staining method,0.2177822
"Cortisol measurement, free, urine",0.2177822
Autoradiography,0.2177822
Histology Procedure,0.0069930
Gel Electrophoresis,0.2177822
Cytometry,0.0269730
"Electrophoresis, Agar Gel",0.0509491
Physical breast examination,0.0509491
Immunologic Tests,0.2177822
Immunoperoxidase Techniques,0.0509491
"Immune complex assay, Raji cell",0.0139860
Cytophotometry,0.0509491
Radioimmunoassay,0.0509491
Calcium measurement,0.0139860
Carcinoembryonic antigen measurement,0.2177822
Periodic acid Schiff stain method,0.2177822
"Estrogen measurement, urine",0.2177822
Fractionation,0.2177822
"Radiography, Thoracic",0.2177822
Sex hormone binding globulin measurement,0.2177822
Radioligand Assay,0.2177822
G-Banding,0.0269730
Tumor marker measurement,0.0139860
Blood albumin,0.2177822
Insurance broker,0.0389610
Serum copper,0.2177822
"Autoradiography, Quantitative",0.0509491
Chromosome Mapping,0.0509491
Polymerase Chain Reaction,0.0009990
Staining method,0.0509491
Reverse Transcriptase Polymerase Chain Reaction,0.0269730
Oncology Group,0.0139860
"Immunoassay, quantitative",0.2177822
Metyrapone test,0.2177822
Transillumination,0.0509491
Free thyroxine index test,0.0139860
Author,0.0069930
Lymphocyte Count,0.0139860
Polymerase chain reaction analysis,0.0009990
In Situ Hybridization,0.0389610
Clinical Research,0.0509491
"Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",0.2177822
Sampling of lymph nodes NOS,0.2177822
Artist,0.2177822
DNA ploidy analysis,0.0509491
Clinical oncologist,0.2177822
Electrophoresis,0.0139860
Serum vitamin D measurement,0.2177822
Insulin measurement,0.2177822
Urine level measurement,0.2177822
Differential Diagnosis,0.0059940
tomography,0.0139860
Breath Tests,0.2177822
research,0.2177822
Eosinophil count procedure,0.2177822
Monocyte count procedure,0.2177822
Homologous Recombination,0.2177822
Smooth Muscle Actin Staining Method,0.2177822
Routine chest X-ray,0.2177822
Quantitative Reverse Transcriptase PCR,0.0389610
"Diagnosis, Computer-Assisted",0.0509491
disease stage,0.0509491
"Blood Count, Complete",0.0049950
Plasma prolactin measurement,0.2177822
Symptom checklist,0.2177822
member,0.2177822
DNA analysis,0.0389610
Mucin-2 Staining Method,0.0509491
Computed radiography,0.2177822
Diffusion Magnetic Resonance Imaging,0.0269730
Co-Immunoprecipitation,0.2177822
Radionuclide Imaging,0.0269730
Polymerase Chain Reaction,0.0049950
Woman,0.0269730
Magnetic Resonance Spectroscopy,0.0269730
Latex Fixation Tests,0.2177822
Physicist,0.2177822
Plasma arginine measurement,0.2177822
QUICK METHOD,0.0269730
"Physicians, Women",0.2177822
Body mass index procedure,0.0269730
Breast surgeon,0.2177822
Creatinine clearance measurement,0.2177822
Diffusion weighted imaging,0.0139860
Clinical Decision-Making,0.0179820
Microarray Analysis,0.0509491
Family Study,0.2177822
Immune Checkpoint Functional Assay,0.0039960
Coculture Techniques,0.2177822
Study,0.0389610
Gene Expression Profiling,0.0089910
Matrix-Assisted Laser Desorption/Ionization-Time of Flight Mass Spectrometry,0.2177822
Quantitative Reverse Transcriptase PCR,0.2177822
Body mass index procedure,0.0179820
Iron binding capacity measurement,0.0389610
radiologist,0.0389610
Ki67 Measurement,0.0509491
S-Phase Fraction,0.0089910
Multiparametric Magnetic Resonance Imaging,0.0029970
Diagnostic Neoplasm Staging,0.0179820
Cell phenotype determination procedure,0.0179820
Molecular Imaging,0.0179820
Monocyte Chemotactic Protein 1 Measurement,0.2177822
Breast Imaging Reporting and Data System,0.0179820
Terahertz Imaging,0.2177822
Cell Count,0.0209790
Cytological Techniques,0.0389610
Patients,0.0019980
New Target Lesion Identification,0.2177822
Near-Infrared Fluorescence Imaging,0.0089910
Wire-Guided Localization,0.2177822
Circulating Tumor Cell Count,0.0059940
Diffusion weighted imaging,0.0029970
Psychometrics,0.0029970
Functional assessment,0.0209790
Body mass index procedure,0.0049950
Cell Count,0.0019980
Measurement of serum amino acid level,0.0179820
thermal imaging,0.0029970
Diagnosis,0.0000000
Gene Expression Profiling,0.0389610
Single Photon Emission Computed Tomography Computed Tomography,0.0209790
Prospective Studies,0.2177822
Point-of-Care Testing,0.0000000
Medical pathologist,0.0089910
"Alpha-1-fetoprotein measurement, serum",0.0029970
FDG-Positron Emission Tomography,0.0059940
Sonographer,0.2177822
Conventional Imaging,0.0019980
Ultrasonic Diagnosis,0.2177822
Cell Count,0.0000000
Diffusion weighted imaging,0.0089910
Survivors,0.2177822
Immunophenotyping,0.0059940
Tumor Burden,0.0179820
Automated count,0.0179820
screen techniques,0.2177822
Complete Blood Count,0.0049950
"Microscopy, Fluorescence",0.2177822
Vitamin measurement,0.2177822
mutation analysis,0.0059940
Scientist,0.2177822
Fibrinogen assay,0.0139860
enzyme linked immunospot assay,0.0389610
"Tomography, X-Ray",0.2177822
Early Diagnosis,0.0509491
Engineer,0.2177822
proteomic profiling,0.2177822
Study Section,0.0389610
Oral Glucose Tolerance Test,0.2177822
"Oxygen measurement, partial pressure, arterial",0.0509491
Plasma thyroid stimulating hormone,0.2177822
Tissue culture,0.2177822
Whole Body Imaging,0.2177822
Semen liquefaction,0.0069930
"Copper measurement, serum",0.2177822
northern hybridization,0.2177822
Calcium measurement,0.2177822
Surveys,0.2177822
Plasma alkaline phosphatase NOS,0.2177822
"Sequence Analysis, DNA",0.0009990
Plasma zinc measurement,0.0139860
breast cancer diagnosis,0.0049950
Autopsy,0.2177822
Lymphocyte subset measurement,0.0509491
Serial scanning,0.2177822
Image Cytometry,0.2177822
Infrared photography,0.0509491
Blood count,0.2177822
Film Dosimetry,0.0509491
Mucin-1 Staining Method,0.0269730
Writer,0.2177822
Microdissection,0.0509491
Cell Separation,0.0509491
Immunology procedure,0.2177822
Image Cytometry,0.0269730
Autoradiography,0.0509491
Sensitivity test,0.2177822
Zinc measurement,0.2177822
Medical oncologist,0.0389610
Chromosome analysis,0.0509491
Histocytochemistry,0.0139860
mutation analysis,0.0009990
Restriction fragment length polymorphism analysis,0.0509491
Endocrine function test,0.2177822
Obstetrician,0.2177822
Radioisotope scan of bone,0.0139860
Research Personnel,0.0269730
Microdissection,0.0389610
Immunoassay,0.0509491
fiber optic microscopy,0.2177822
Gene Expression Profiling,0.0059940
TELOMERE ANALYSIS,0.0139860
Medical pathologist,0.0269730
Sample analysis,0.2177822
Biotinylation,0.2177822
Observers,0.2177822
blood flow measurement,0.2177822
Urine ratio,0.2177822
MICROSCOPIC COUNT,0.2177822
Scanning,0.0389610
Free prostate-specific antigen,0.2177822
"Tomography, Optical",0.0509491
Anesthesiologist,0.0509491
MANUAL COUNT,0.2177822
Albumin/Globulin ratio,0.2177822
Tumor Burden,0.0509491
"Blotting, Western",0.0509491
Tumor Burden,0.0269730
Histocytochemistry,0.0069930
Image analysis,0.0269730
Case Manager,0.2177822
genetic analysis,0.0509491
Body mass index procedure,0.0389610
"Diagnosis, Computer-Assisted",0.2177822
Immunology profile,0.2177822
"Image analysis, quantitative",0.0059940
Light microscopy,0.2177822
Quantitative Reverse Transcriptase PCR,0.0179820
Intravital Microscopy,0.2177822
Radioisotope scan of bone,0.0000000
Echocardiography,0.2177822
Diagnostic tests,0.0389610
"Ethics Committees, Research",0.0089910
Functional assessment,0.0049950
internal-external locus of control scale,0.0179820
Ki67 Measurement,0.0059940
chromatin immunoprecipitation,0.0179820
Seeding,0.0179820
tomography,0.0209790
Microscopy,0.0000000
Estimated Glomerular Filtration Rate,0.2177822
PET/CT scan,0.0179820
Platelet Count measurement,0.0179820
serum estrogen,0.2177822
Therapeutic evaluation,0.2177822
High-B-Value Diffusion-Weighted Imaging,0.0089910
Coculture Techniques,0.0059940
Cell Count,0.0049950
Transmission Electron Microscopy,0.2177822
Polymerase chain reaction analysis,0.0049950
Observation - diagnostic procedure,0.0179820
Surgeon,0.0029970
Assay,0.0019980
"Spectrum Analysis, Raman",0.0049950
Red Blood Cell Count measurement,0.0059940
Superb microvascular imaging,0.0089910
Workers,0.2177822
Optical Imaging,0.0179820
Ki67 Measurement,0.0049950
Diagnosis,0.0049950
Conventional Imaging,0.0049950
Decalcification Technique,0.0209790
Immunoenzyme Procedure,0.0389610
Positron Emission Tomography and Magnetic Resonance Imaging,0.0049950
Plasminogen measurement,0.0179820
Subtyping,0.0059940
Microbial susceptibility tests,0.0179820
Gene Expression Analysis,0.2177822
Subtyping,0.0049950
Dental Assistants,0.0209790
Gene Expression Profiling,0.0019980
Foundation for the Accreditation of Cellular Therapy,0.2177822
Chemical Exchange Saturation Transfer Magnetic Resonance Imaging,0.2177822
Cell Separation,0.2177822
Laboratory Procedures,0.0029970
Diffusion Tensor Imaging,0.0179820
CA 15-3 measurement,0.2177822
Chemosensitivity Assay,0.2177822
Organism type determination procedure,0.2177822
Chromosome Banding,0.2177822
Low ionic strength saline,0.0509491
"Toxicology screen, general",0.0139860
Indirect Immunofluorescence,0.2177822
Serum oestrogen,0.2177822
Image Cytometry,0.0509491
Serum zinc,0.2177822
Bone Marrow Examination,0.2177822
IMMUNOHISTOCHEMICAL,0.0049950
Carbohydrate antigen 549 measurement,0.0509491
Enzyme Tests,0.2177822
Light microscopy,0.0389610
Dermatoglyphics,0.2177822
Internist,0.2177822
"Radiography, Thoracic",0.0509491
Serum cholinesterase,0.2177822
Tumor Stem Cell Assay,0.2177822
Research Design,0.2177822
Bone marrow scintigraphy,0.2177822
Karyotype determination procedure,0.0509491
Radioisotope study of liver,0.0509491
Copper measurement,0.2177822
Breast X-ray,0.2177822
Chromosome analysis,0.2177822
southern hybridization,0.0509491
Quantitative Microscopy,0.2177822
tomography,0.0509491
comparative genomic analysis,0.0509491
Immunophenotyping,0.0509491
Tissue culture,0.0509491
Free thyroxine index test,0.2177822
comparative genomic analysis,0.2177822
Ultrasonic guidance procedure,0.0269730
Cell phenotype determination procedure,0.0059940
Testing,0.2177822
Quantitative sensory test,0.2177822
"Protein concentration, test strip measurement",0.2177822
Polymerase Chain Reaction,0.0269730
tissue processing,0.0509491
"Ethics Committees, Research",0.0269730
Cytology procedure,0.0139860
infrared spectroscopy,0.2177822
RNA Analysis,0.2177822
Focus Groups,0.2177822
Professional Organization or Group,0.0509491
comparative genomic analysis,0.0019980
Beta Catenin Staining Method,0.0509491
"Spectrometry, Mass, Electrospray Ionization",0.0139860
X-Ray Diffraction,0.2177822
Analysis,0.0389610
MANUAL COUNT,0.0269730
Pseudothrombocytopenia,0.2177822
IMMUNOHISTOCHEMICAL,0.0069930
Sentinel Lymph Node Mapping,0.0509491
Lymph Node Mapping,0.0269730
Silver Staining,0.2177822
Whole-Body Scintigraphy,0.2177822
Mammogram - localization,0.0389610
Immunoblotting,0.0059940
General surgeon,0.2177822
"Faculty, Medical",0.0029970
radiologist,0.0269730
Drug measurement,0.2177822
Polymerase chain reaction analysis,0.0269730
Differential Diagnosis,0.0389610
Immunoradiometry,0.2177822
diagnostic procedure,0.0389610
Mucin-2 Staining Method,0.0049950
Surgeon,0.0269730
Fluorescent in Situ Hybridization,0.0069930
Cancer Diagnosis,0.0009990
"Imaging, Three-Dimensional",0.2177822
Diagnostic Imaging,0.0049950
Multiphoton Microscopy,0.0509491
Scientific Study,0.0179820
BRCA Mutation Analysis,0.2177822
Real-Time Polymerase Chain Reaction,0.2177822
Estimated Glomerular Filtration Rate,0.0019980
Assay,0.0069930
Ultrasonography,0.0000000
Breast Cancer Type 1 Susceptibility Protein Measurement,0.0059940
Patients,0.0209790
Colorimetric Cell Viability Assay,0.0179820
Elasticity Imaging Techniques,0.2177822
MRI brain procedure,0.0139860
Tumor Burden,0.0089910
Alanine measurement,0.2177822
Diagnostic Imaging,0.0029970
"Tomography, Emission-Computed",0.0209790
Ultrafast MRI,0.0179820
Attendants -- group,0.2177822
Lymphocyte to C-Reactive Protein Ratio Measurement,0.2177822
Subtyping,0.0089910
Consensus Clustering,0.0179820
Absolute lymphocyte count,0.0209790
medical diagnosis,0.2177822
Immunophenotyping,0.0209790
CA 125 measurement,0.0179820
tomography,0.0059940
X-Ray Computed Tomography,0.0019980
FDG-Positron Emission Tomography,0.0049950
Positron-Emission Tomography,0.0049950
Conventional Imaging,0.0209790
Work-up,0.0019980
Ki67 Measurement,0.0209790
Examination of breast,0.0019980
Protein Expression Analysis,0.0049950
community leader,0.2177822
Multiphoton Microscopy,0.0389610
"Physical Therapist - Electrophysiology, Clinical",0.2177822
Diagnostic assessment,0.2177822
Biochemical test,0.2177822
Image Cytometry,0.0049950
Physicians,0.0389610
Scintiphotography,0.0509491
Radioisotope scan of bone,0.0509491
Progesterone measurement,0.2177822
Nucleic acid analysis,0.2177822
Indium Scan,0.0509491
Radioimmunoassay,0.2177822
Gel Electrophoresis,0.0509491
HEART STUDY,0.2177822
Carcinoembryonic antigen measurement,0.0139860
Cell Culture Techniques,0.0139860
"Microscopy, Confocal, Laser Scanning",0.2177822
Geneticist,0.2177822
Physicians,0.0509491
Western Blot,0.0509491
Glomerular Filtration Rate,0.0389610
Diagnostic assessment,0.0509491
enzyme linked immunospot assay,0.2177822
"Microscopy, Video",0.0139860
Liquid Chromatography Mass Spectrometry,0.0389610
Policy Makers,0.0139860
Spectrum Analysis,0.0139860
Pharmacokinetic study,0.2177822
"Tomography, Optical Coherence",0.0049950
Miller,0.2177822
"Transport Media,",0.2177822
"Blood Count, Complete",0.0389610
Microscopic observation,0.0389610
D-lactate measurement,0.2177822
Light microscopy,0.0509491
Human papillomavirus DNA detection,0.0009990
fluorodeoxyglucose positron emission tomography,0.0139860
Immunohistochemistry,0.0000000
Morphometric analysis,0.0069930
Sampling of lymph nodes NOS,0.0139860
Consultant,0.0509491
Clinicians,0.0389610
Karyotype determination procedure,0.0139860
Cytokeratin-14 Staining Method,0.0269730
Interleukin level,0.2177822
"Image analysis, quantitative",0.2177822
Plastic surgeon,0.2177822
"Tomography, Optical Coherence",0.2177822
spatial data analysis,0.2177822
neuroimaging,0.0139860
C-reactive protein measurement,0.2177822
Chest physician,0.2177822
Exercise stress test,0.0139860
diagnostic procedure,0.0269730
Community Workers,0.2177822
Smooth Muscle Actin Staining Method,0.0269730
Nucleic acid assay,0.0389610
Activated clotting time measurement,0.0509491
Electrophoretic Mobility Shift Assay,0.2177822
Family member,0.2177822
"Blotting, Western",0.0139860
Occupational physician,0.2177822
Diagnosis,0.0509491
Sequence Analysis,0.0179820
Image Study,0.0029970
Immunohistochemistry,0.0209790
Assay,0.0000000
Radioisotope scan of bone,0.0209790
Prosigna Breast Cancer Prognostic Gene Signature Assay,0.2177822
Near-Infrared Fluorescence Imaging,0.2177822
Magnetic resonance imaging of breast,0.0059940
Complement C1q binding,0.0179820
Autoradiography,0.0389610
Microarray Analysis,0.0019980
Oncologists,0.0029970
3D COMPUTERIZED TOMOGRAPHY,0.2177822
Chemokine (C-X-C Motif) Ligand 10 Measurement,0.0389610
radiologist,0.0179820
High resolution,0.2177822
Microarray Analysis,0.0389610
Mutagenesis Procedure,0.0209790
MRI Scans,0.0209790
Immunoglobulin G Subclass 4 Measurement,0.0179820
Oncologists,0.0019980
DNA Maintenance,0.0179820
heart study,0.0059940
Seeding,0.0209790
Orbital B scan,0.2177822
Alpha tumour necrosis factor measurement,0.0179820
"Microscopy, Atomic Force",0.2177822
Assay,0.0089910
Immunologic Techniques,0.2177822
Laboratory Procedures,0.0179820
Computer assisted method,0.2177822
Embedding,0.2177822
Cell function assay,0.2177822
Ki67 Measurement,0.0000000
Whole body bone imaging (procedure),0.2177822
Biological Assay,0.0059940
High resolution,0.0509491
CA 125 measurement,0.2177822
Plasma lipid measurement,0.0179820
Reflection illumination,0.2177822
Author,0.0000000
PET/CT scan,0.0059940
Nurses,0.0179820
Merging,0.2177822
Image Study,0.0089910
Magnetic resonance imaging of breast,0.0029970
Differential panel,0.0209790
Spinal Puncture,0.2177822
CA 19-9 measurement,0.0049950
"Tomography, Emission-Computed",0.0509491
Serum protein electrophoresis,0.0509491
Serum prolactin measurement,0.2177822
RAPID TEST,0.2177822
Study Section,0.0139860
Neutralization,0.2177822
Steroid activity,0.2177822
Immunoblotting,0.0509491
Plasma calcitonin level,0.2177822
Serum selenium measurement,0.2177822
Physical assessment,0.2177822
Densitometry,0.0509491
C1q binding assay,0.2177822
Morphometric analysis,0.0029970
Serum ferritin measurement,0.0509491
End Point,0.2177822
Serum cholesterol measurement,0.0509491
thermography,0.0139860
Microscopy,0.0049950
southern hybridization,0.0139860
Specimen collection,0.2177822
Serum riboflavine measurement,0.2177822
two-dimensional electrophoresis,0.2177822
Morphometric analysis,0.0389610
"Protein concentration, test strip measurement",0.0269730
Radiographic imaging,0.2177822
comparative genomic analysis,0.0139860
Prostate specific antigen measurement,0.0139860
Tumor marker measurement,0.2177822
Comparative Genomic Hybridization,0.0509491
Anti-SS-B antibody,0.2177822
"Electrophoresis, Polyacrylamide Gel",0.2177822
Reverse Transcriptase Polymerase Chain Reaction,0.0509491
Multimodal Imaging,0.0139860
"Spectrum Analysis, Mass",0.0389610
Sequence Analysis,0.0389610
Mean cell hemoglobin measurement,0.2177822
Tissue Array Analysis,0.2177822
Health Personnel,0.0269730
Committee Members,0.2177822
Reader,0.0029970
Family investigation,0.0269730
Dermatoglyphics,0.0509491
Interferometry,0.2177822
Midwife,0.0059940
Cytokeratin-8 Staining Method,0.0389610
Enzyme-Linked Immunosorbent Assay,0.0139860
American,0.2177822
Spectrum Analysis,0.0509491
single cell analysis,0.0509491
Examination of breast,0.0509491
Pharmacokinetic study,0.0139860
Cytophotometry,0.2177822
Oncologist,0.0509491
Autoantibody measurement,0.0389610
Diffusion weighted imaging,0.0269730
Clinicians,0.0059940
Diffusion Magnetic Resonance Imaging,0.0139860
endoscopy,0.0139860
Employer,0.2177822
Tumor Burden,0.0389610
"Ultrasonography, Mammary",0.0509491
univariate analysis,0.2177822
Random Allocation,0.2177822
Nuclear magnetic resonance imaging whole body,0.2177822
Clinical Research,0.0049950
WORK UP,0.0389610
Breast Self-Examination,0.0269730
medical specialist,0.2177822
Cell Count,0.0269730
Nutrition Assessment,0.2177822
The Cancer Genome Atlas,0.2177822
Caregiver,0.0000000
Differential panel,0.2177822
Fatty Liver Index,0.2177822
Infrared spectroscopy,0.2177822
Complete Blood Count,0.0089910
tomography,0.0000000
Author,0.0089910
Reporter (occupation),0.0179820
Laboratory Procedures,0.0389610
Pyrosequencing,0.0089910
Arginine measurement,0.2177822
Mammogram - symptomatic,0.2177822
Red Cell Fatty Acid Profile,0.2177822
Laboratory Procedures,0.0209790
Monocyte count procedure,0.0029970
Electrophysiology studies,0.0509491
Quantitative PCR analysis,0.0059940
T4 free measurement,0.2177822
Fluorescent Antibody Technique,0.0029970
Laparoscopy,0.2177822
Red cell distribution width determination,0.2177822
Chef,0.0069930
Gate-keeper,0.0179820
Data Collection,0.0000000
Nucleic acid sequencing,0.0049950
Clinician,0.0209790
Body mass index procedure,0.0089910
Mass Spectrometry,0.2177822
Transient elastography,0.0029970
Sulfate measurement,0.0179820
Study,0.0509491
Leukemia Inhibitory Factor Measurement,0.2177822
Radioisotopic Labeling (lab procedure),0.2177822
Multimodal Imaging,0.0089910
Fluorescence Imaging,0.2177822
Restriction Spectrum Imaging,0.2177822
"Tomography, Emission-Computed",0.0049950
Electroporation,0.0059940
Pegylation,0.0179820
Serum Triglyceride Measurement,0.0179820
Statistical Technique,0.0179820
Methionine measurement,0.2177822
Diffuse Optical Imaging,0.2177822
Clinician,0.0029970
Substance Abuse Detection,0.0179820
Classic tomography,0.0209790
Work-up,0.0089910
Optical Imaging,0.0049950
Patient Navigators,0.2177822
Ultrafast MRI,0.0389610
Diagnostic Imaging,0.0179820
Transient elastography,0.0059940
Multiparametric Magnetic Resonance Imaging,0.0039960
